category,page_number,from_station,to_station,coach,berth_no,berth_type,cabin,cabin_no
SLEEPER CLASS (SL),15,PIRPAINTI (PPT),MALDA TOWN (MLDT),S5,53,Middle Berth,,7
SLEEPER CLASS (SL),15,KIUL JN (KIUL),MALDA TOWN (MLDT),S7,20,Lower Berth,,3
SLEEPER CLASS (SL),16,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),16,SAHIBGANJ JN (SBG),MALDA TOWN (MLDT),S6,34,Middle Berth,,5
SLEEPER CLASS (SL),16,BARHARWA JN (BHW),MALDA TOWN (MLDT),S7,63,Side Lower Berth,,8
SLEEPER CLASS (SL),16,BARHARWA JN (BHW),MALDA TOWN (MLDT),S8,80,Side Upper Berth,,10
SLEEPER CLASS (SL),16,BHAGALPUR (BGP),MALDA TOWN (MLDT),S7,25,Lower Berth,,4
SLEEPER CLASS (SL),16,BHAGALPUR (BGP),MALDA TOWN (MLDT),S6,69,Middle Berth,,9
SLEEPER CLASS (SL),16,BHAGALPUR (BGP),MALDA TOWN (MLDT),S6,67,Upper Berth,,9
SLEEPER CLASS (SL),16,SAHIBGANJ JN (SBG),MALDA TOWN (MLDT),S6,26,Middle Berth,,4
SLEEPER CLASS (SL),16,BAKHTIYARPUR JN (BKP),MALDA TOWN (MLDT),S6,44,Lower Berth,,6
SLEEPER CLASS (SL),16,BHAGALPUR (BGP),MALDA TOWN (MLDT),S8,14,Upper Berth,,2
SLEEPER CLASS (SL),16,BHAGALPUR (BGP),MALDA TOWN (MLDT),S6,2,Middle Berth,,1
SLEEPER CLASS (SL),17,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),17,BHAGALPUR (BGP),MALDA TOWN (MLDT),S6,20,Lower Berth,,3
SLEEPER CLASS (SL),17,BARHARWA JN (BHW),MALDA TOWN (MLDT),S5,35,Upper Berth,,5
SLEEPER CLASS (SL),17,PIRPAINTI (PPT),MALDA TOWN (MLDT),S5,54,Upper Berth,,7
SLEEPER CLASS (SL),17,BARHARWA JN (BHW),MALDA TOWN (MLDT),S5,33,Lower Berth,,5
SLEEPER CLASS (SL),17,SAHIBGANJ JN (SBG),MALDA TOWN (MLDT),S6,35,Upper Berth,,5
SLEEPER CLASS (SL),17,PIRPAINTI (PPT),MALDA TOWN (MLDT),S5,10,Middle Berth,,2
SLEEPER CLASS (SL),17,BHAGALPUR (BGP),MALDA TOWN (MLDT),S6,72,Side Upper Berth,,9
SLEEPER CLASS (SL),17,BHAGALPUR (BGP),MALDA TOWN (MLDT),S7,44,Lower Berth,,6
SLEEPER CLASS (SL),17,BHAGALPUR (BGP),MALDA TOWN (MLDT),S6,70,Upper Berth,,9
SLEEPER CLASS (SL),17,SAHIBGANJ JN (SBG),MALDA TOWN (MLDT),S6,29,Middle Berth,,4
SLEEPER CLASS (SL),18,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),18,SAHIBGANJ JN (SBG),MALDA TOWN (MLDT),S6,27,Upper Berth,,4
SLEEPER CLASS (SL),18,BHAGALPUR (BGP),MALDA TOWN (MLDT),S6,25,Lower Berth,,4
SLEEPER CLASS (SL),18,BHAGALPUR (BGP),MALDA TOWN (MLDT),S6,23,Side Lower Berth,,3
SLEEPER CLASS (SL),18,SAHIBGANJ JN (SBG),MALDA TOWN (MLDT),S5,39,Side Lower Berth,,5
SLEEPER CLASS (SL),18,BHAGALPUR (BGP),MALDA TOWN (MLDT),S6,1,Lower Berth,,1
SLEEPER CLASS (SL),18,BARHARWA JN (BHW),MALDA TOWN (MLDT),S5,37,Middle Berth,,5
SLEEPER CLASS (SL),18,BARHARWA JN (BHW),MALDA TOWN (MLDT),S5,36,Lower Berth,,5
SLEEPER CLASS (SL),18,BARHARWA JN (BHW),MALDA TOWN (MLDT),S5,34,Middle Berth,,5
SLEEPER CLASS (SL),18,BHAGALPUR (BGP),MALDA TOWN (MLDT),S6,15,Side Lower Berth,,2
SLEEPER CLASS (SL),18,DANAPUR (DNR),PATNA JN (PNBE),S3,61,Middle Berth,,8
SLEEPER CLASS (SL),19,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),19,ARA JN (ARA),PATNA JN (PNBE),S3,80,Side Upper Berth,,10
SLEEPER CLASS (SL),19,SAHIBGANJ JN (SBG),MALDA TOWN (MLDT),S6,30,Upper Berth,,4
SLEEPER CLASS (SL),19,SAHIBGANJ JN (SBG),MALDA TOWN (MLDT),S6,9,Lower Berth,,2
SLEEPER CLASS (SL),19,ARA JN (ARA),PATNA JN (PNBE),S3,75,Upper Berth,,10
SLEEPER CLASS (SL),19,BARHARWA JN (BHW),MALDA TOWN (MLDT),S4,55,Side Lower Berth,,7
SLEEPER CLASS (SL),19,DD UPADHYAYA JN (DDU),PATNA JN (PNBE),S3,71,Side Lower Berth,,9
SLEEPER CLASS (SL),19,DD UPADHYAYA JN (DDU),PATNA JN (PNBE),S3,69,Middle Berth,,9
SLEEPER CLASS (SL),19,BARHARWA JN (BHW),MALDA TOWN (MLDT),S5,38,Upper Berth,,5
SLEEPER CLASS (SL),19,BHAGALPUR (BGP),MALDA TOWN (MLDT),S3,45,Middle Berth,,6
SLEEPER CLASS (SL),19,BHAGALPUR (BGP),MALDA TOWN (MLDT),S3,44,Lower Berth,,6
SLEEPER CLASS (SL),20,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),20,BHAGALPUR (BGP),MALDA TOWN (MLDT),S4,25,Lower Berth,,4
SLEEPER CLASS (SL),20,BARHARWA JN (BHW),MALDA TOWN (MLDT),S5,52,Lower Berth,,7
SLEEPER CLASS (SL),20,ARA JN (ARA),PATNA JN (PNBE),S3,1,Lower Berth,,1
SLEEPER CLASS (SL),20,DANAPUR (DNR),PATNA JN (PNBE),S3,60,Lower Berth,,8
SLEEPER CLASS (SL),20,SAHIBGANJ JN (SBG),MALDA TOWN (MLDT),S6,71,Side Lower Berth,,9
SLEEPER CLASS (SL),20,SAHIBGANJ JN (SBG),MALDA TOWN (MLDT),S5,47,Side Lower Berth,,6
SLEEPER CLASS (SL),20,PIRPAINTI (PPT),MALDA TOWN (MLDT),S6,8,Side Upper Berth,,1
SLEEPER CLASS (SL),20,BARHARWA JN (BHW),MALDA TOWN (MLDT),S3,55,Side Lower Berth,,7
SLEEPER CLASS (SL),20,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S3,73,Lower Berth,,10
SLEEPER CLASS (SL),20,DD UPADHYAYA JN (DDU),PATNA JN (PNBE),S3,72,Side Upper Berth,,9
SLEEPER CLASS (SL),21,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),21,JAMALPUR JN (JMP),MALDA TOWN (MLDT),S5,17,Lower Berth,,3
SLEEPER CLASS (SL),21,PIRPAINTI (PPT),MALDA TOWN (MLDT),S5,18,Middle Berth,,3
SLEEPER CLASS (SL),21,DD UPADHYAYA JN (DDU),PATNA JN (PNBE),S3,67,Upper Berth,,9
SLEEPER CLASS (SL),21,BHAGALPUR (BGP),MALDA TOWN (MLDT),S4,63,Side Lower Berth,,8
SLEEPER CLASS (SL),21,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S3,25,Lower Berth,,4
SLEEPER CLASS (SL),21,BARHARWA JN (BHW),MALDA TOWN (MLDT),S3,23,Side Lower Berth,,3
SLEEPER CLASS (SL),21,BHAGALPUR (BGP),MALDA TOWN (MLDT),S3,43,Upper Berth,,6
SLEEPER CLASS (SL),21,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S2,78,Upper Berth,,10
SLEEPER CLASS (SL),21,BARHARWA JN (BHW),MALDA TOWN (MLDT),S3,20,Lower Berth,,3
SLEEPER CLASS (SL),21,ARA JN (ARA),PATNA JN (PNBE),S3,79,Side Lower Berth,,10
SLEEPER CLASS (SL),22,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),22,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S2,64,Side Upper Berth,,8
SLEEPER CLASS (SL),22,RAE BARELI JN (RBL),VARANASI JN (BSB),S2,48,Side Upper Berth,,6
SLEEPER CLASS (SL),22,AMETHI (AME),VARANASI JN (BSB),S2,70,Upper Berth,,9
SLEEPER CLASS (SL),22,AMETHI (AME),DD UPADHYAYA JN (DDU),S5,17,Lower Berth,,3
SLEEPER CLASS (SL),22,PIRPAINTI (PPT),MALDA TOWN (MLDT),S3,47,Side Lower Berth,,6
SLEEPER CLASS (SL),22,DD UPADHYAYA JN (DDU),PATNA JN (PNBE),S3,66,Middle Berth,,9
SLEEPER CLASS (SL),22,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S2,75,Upper Berth,,10
SLEEPER CLASS (SL),22,ARA JN (ARA),PATNA JN (PNBE),S3,3,Upper Berth,,1
SLEEPER CLASS (SL),22,DANAPUR (DNR),PATNA JN (PNBE),S3,62,Upper Berth,,8
SLEEPER CLASS (SL),22,ARA JN (ARA),PATNA JN (PNBE),S3,59,Upper Berth,,8
SLEEPER CLASS (SL),23,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),23,BHAGALPUR (BGP),MALDA TOWN (MLDT),S4,12,Lower Berth,,2
SLEEPER CLASS (SL),23,RAE BARELI JN (RBL),VARANASI JN (BSB),S2,44,Lower Berth,,6
SLEEPER CLASS (SL),23,BHAGALPUR (BGP),MALDA TOWN (MLDT),S3,12,Lower Berth,,2
SLEEPER CLASS (SL),23,BARHARWA JN (BHW),MALDA TOWN (MLDT),S3,31,Side Lower Berth,,4
SLEEPER CLASS (SL),23,RAE BARELI JN (RBL),VARANASI JN (BSB),S2,28,Lower Berth,,4
SLEEPER CLASS (SL),23,DD UPADHYAYA JN (DDU),PATNA JN (PNBE),S3,70,Upper Berth,,9
SLEEPER CLASS (SL),23,AMETHI (AME),VARANASI JN (BSB),S2,30,Upper Berth,,4
SLEEPER CLASS (SL),23,ARA JN (ARA),PATNA JN (PNBE),S3,8,Side Upper Berth,,1
SLEEPER CLASS (SL),23,ARA JN (ARA),PATNA JN (PNBE),S3,7,Side Lower Berth,,1
SLEEPER CLASS (SL),23,BHAGALPUR (BGP),MALDA TOWN (MLDT),S3,46,Upper Berth,,6
SLEEPER CLASS (SL),24,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),24,ARA JN (ARA),PATNA JN (PNBE),S3,5,Middle Berth,,1
SLEEPER CLASS (SL),24,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S2,76,Lower Berth,,10
SLEEPER CLASS (SL),24,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S2,57,Lower Berth,,8
SLEEPER CLASS (SL),24,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S2,58,Middle Berth,,8
SLEEPER CLASS (SL),24,PIRPAINTI (PPT),MALDA TOWN (MLDT),S3,39,Side Lower Berth,,5
SLEEPER CLASS (SL),24,BHAGALPUR (BGP),MALDA TOWN (MLDT),S3,17,Lower Berth,,3
SLEEPER CLASS (SL),24,AMETHI (AME),VARANASI JN (BSB),S2,45,Middle Berth,,6
SLEEPER CLASS (SL),24,RAE BARELI JN (RBL),VARANASI JN (BSB),S2,66,Middle Berth,,9
SLEEPER CLASS (SL),24,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S2,51,Upper Berth,,7
SLEEPER CLASS (SL),24,AMETHI (AME),VARANASI JN (BSB),S2,72,Side Upper Berth,,9
SLEEPER CLASS (SL),25,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),25,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S2,73,Lower Berth,,10
SLEEPER CLASS (SL),25,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S2,74,Middle Berth,,10
SLEEPER CLASS (SL),25,BHAGALPUR (BGP),MALDA TOWN (MLDT),S2,15,Side Lower Berth,,2
SLEEPER CLASS (SL),25,ARA JN (ARA),PATNA JN (PNBE),S3,2,Middle Berth,,1
SLEEPER CLASS (SL),25,BARHARWA JN (BHW),MALDA TOWN (MLDT),S3,19,Upper Berth,,3
SLEEPER CLASS (SL),25,BHAGALPUR (BGP),MALDA TOWN (MLDT),S3,18,Middle Berth,,3
SLEEPER CLASS (SL),25,RAE BARELI JN (RBL),VARANASI JN (BSB),S2,42,Middle Berth,,6
SLEEPER CLASS (SL),25,BARHARWA JN (BHW),MALDA TOWN (MLDT),S3,15,Side Lower Berth,,2
SLEEPER CLASS (SL),25,RAE BARELI JN (RBL),VARANASI JN (BSB),S2,24,Side Upper Berth,,3
SLEEPER CLASS (SL),25,AMETHI (AME),VARANASI JN (BSB),S2,46,Upper Berth,,6
SLEEPER CLASS (SL),26,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),26,AMETHI (AME),VARANASI JN (BSB),S2,67,Upper Berth,,9
SLEEPER CLASS (SL),26,RAE BARELI JN (RBL),VARANASI JN (BSB),S1,61,Middle Berth,,8
SLEEPER CLASS (SL),26,AMETHI (AME),VARANASI JN (BSB),S2,29,Middle Berth,,4
SLEEPER CLASS (SL),26,LUCKNOW NR (LKO),VARANASI JN (BSB),S1,59,Upper Berth,,8
SLEEPER CLASS (SL),26,BHAGALPUR (BGP),MALDA TOWN (MLDT),S2,31,Side Lower Berth,,4
SLEEPER CLASS (SL),26,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S2,32,Side Upper Berth,,4
SLEEPER CLASS (SL),26,RAE BARELI JN (RBL),VARANASI JN (BSB),S1,74,Middle Berth,,10
SLEEPER CLASS (SL),26,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S2,56,Side Upper Berth,,7
SLEEPER CLASS (SL),26,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S2,77,Middle Berth,,10
SLEEPER CLASS (SL),26,BHAGALPUR (BGP),MALDA TOWN (MLDT),S2,17,Lower Berth,,3
SLEEPER CLASS (SL),27,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),27,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S1,70,Upper Berth,,9
SLEEPER CLASS (SL),27,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S2,59,Upper Berth,,8
SLEEPER CLASS (SL),27,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S2,60,Lower Berth,,8
SLEEPER CLASS (SL),27,RAE BARELI JN (RBL),VARANASI JN (BSB),S1,67,Upper Berth,,9
SLEEPER CLASS (SL),27,RAE BARELI JN (RBL),VARANASI JN (BSB),S2,43,Upper Berth,,6
SLEEPER CLASS (SL),27,RAE BARELI JN (RBL),VARANASI JN (BSB),S1,64,Side Upper Berth,,8
SLEEPER CLASS (SL),27,AMETHI (AME),VARANASI JN (BSB),S2,26,Middle Berth,,4
SLEEPER CLASS (SL),27,AMETHI (AME),VARANASI JN (BSB),S2,27,Upper Berth,,4
SLEEPER CLASS (SL),27,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S2,54,Upper Berth,,7
SLEEPER CLASS (SL),27,AMETHI (AME),VARANASI JN (BSB),S1,71,Side Lower Berth,,9
SLEEPER CLASS (SL),28,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),28,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S2,40,Side Upper Berth,,5
SLEEPER CLASS (SL),28,RAE BARELI JN (RBL),VARANASI JN (BSB),S2,41,Lower Berth,,6
SLEEPER CLASS (SL),28,RAE BARELI JN (RBL),VARANASI JN (BSB),S1,66,Middle Berth,,9
SLEEPER CLASS (SL),28,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S1,65,Lower Berth,,9
SLEEPER CLASS (SL),28,RAE BARELI JN (RBL),VARANASI JN (BSB),S2,25,Lower Berth,,4
SLEEPER CLASS (SL),28,BHAGALPUR (BGP),MALDA TOWN (MLDT),S1,20,Lower Berth,,3
SLEEPER CLASS (SL),28,RAE BARELI JN (RBL),VARANASI JN (BSB),S1,60,Lower Berth,,8
SLEEPER CLASS (SL),28,RAE BARELI JN (RBL),VARANASI JN (BSB),S1,58,Middle Berth,,8
SLEEPER CLASS (SL),28,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S1,57,Lower Berth,,8
SLEEPER CLASS (SL),28,BARHARWA JN (BHW),MALDA TOWN (MLDT),S1,16,Side Upper Berth,,2
SLEEPER CLASS (SL),29,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),29,BHAGALPUR (BGP),MALDA TOWN (MLDT),S1,55,Side Lower Berth,,7
SLEEPER CLASS (SL),29,BARHARWA JN (BHW),MALDA TOWN (MLDT),S1,14,Upper Berth,,2
SLEEPER CLASS (SL),29,BARHARWA JN (BHW),MALDA TOWN (MLDT),S1,13,Middle Berth,,2
SLEEPER CLASS (SL),29,RAE BARELI JN (RBL),VARANASI JN (BSB),S1,72,Side Upper Berth,,9
SLEEPER CLASS (SL),29,BARHARWA JN (BHW),MALDA TOWN (MLDT),S1,11,Upper Berth,,2
SLEEPER CLASS (SL),29,BARHARWA JN (BHW),MALDA TOWN (MLDT),S1,10,Middle Berth,,2
SLEEPER CLASS (SL),29,RAE BARELI JN (RBL),VARANASI JN (BSB),S1,69,Middle Berth,,9
SLEEPER CLASS (SL),29,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S1,68,Lower Berth,,9
SLEEPER CLASS (SL),29,BHAGALPUR (BGP),MALDA TOWN (MLDT),S2,23,Side Lower Berth,,3
SLEEPER CLASS (SL),29,RAE BARELI JN (RBL),MA BELHADEVI DP (MBDP),S1,4,Lower Berth,,1
SLEEPER CLASS (SL),30,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),30,MA BELHADEVI DP (MBDP),VARANASI JN (BSB),S1,62,Upper Berth,,8
