category,page_number,from_station,to_station,coach,berth_no,berth_type,cabin,cabin_no
THIRD AC (3A),34,BATHINDA JN (BTI),DELHI (DLI),B6,33,Lower Berth,,5
THIRD AC (3A),34,BATHINDA JN (BTI),KHURJA JN (KRJ),B6,72,Side Upper Berth,,9
THIRD AC (3A),34,BATHINDA JN (BTI),DELHI (DLI),B6,71,Side Lower Berth,,9
THIRD AC (3A),34,BATHINDA JN (BTI),DELHI (DLI),B6,70,Upper Berth,,9
THIRD AC (3A),34,BATHINDA JN (BTI),DELHI (DLI),B6,6,Upper Berth,,1
THIRD AC (3A),34,BATHINDA JN (BTI),DELHI (DLI),B6,61,Middle Berth,,8
THIRD AC (3A),34,BATHINDA JN (BTI),DELHI (DLI),B6,38,Upper Berth,,5
THIRD AC (3A),34,BATHINDA JN (BTI),DELHI (DLI),B6,35,Upper Berth,,5
THIRD AC (3A),35,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),35,BATHINDA JN (BTI),DELHI (DLI),B6,54,Upper Berth,,7
THIRD AC (3A),35,BATHINDA JN (BTI),DELHI (DLI),B6,69,Middle Berth,,9
THIRD AC (3A),35,BATHINDA JN (BTI),DELHI (DLI),B6,44,Lower Berth,,6
THIRD AC (3A),35,BATHINDA JN (BTI),DELHI (DLI),B6,56,Side Upper Berth,,7
THIRD AC (3A),35,BATHINDA JN (BTI),DELHI (DLI),B6,53,Middle Berth,,7
THIRD AC (3A),35,BATHINDA JN (BTI),DELHI (DLI),B6,48,Side Upper Berth,,6
THIRD AC (3A),35,BATHINDA JN (BTI),KHURJA JN (KRJ),B6,26,Middle Berth,,4
THIRD AC (3A),35,BATHINDA JN (BTI),DELHI (DLI),B6,60,Lower Berth,,8
THIRD AC (3A),35,BATHINDA JN (BTI),KHURJA JN (KRJ),B6,64,Side Upper Berth,,8
THIRD AC (3A),35,BATHINDA JN (BTI),DELHI (DLI),B6,58,Middle Berth,,8
THIRD AC (3A),36,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),36,BATHINDA JN (BTI),DELHI (DLI),B6,68,Lower Berth,,9
THIRD AC (3A),36,BATHINDA JN (BTI),DELHI (DLI),B6,46,Upper Berth,,6
THIRD AC (3A),36,BATHINDA JN (BTI),DELHI (DLI),B6,66,Middle Berth,,9
THIRD AC (3A),36,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B6,64,Side Upper Berth,,8
THIRD AC (3A),36,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,44,Lower Berth,,6
THIRD AC (3A),36,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,66,Middle Berth,,9
THIRD AC (3A),36,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,71,Side Lower Berth,,9
THIRD AC (3A),36,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,56,Side Upper Berth,,7
THIRD AC (3A),36,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B6,62,Upper Berth,,8
THIRD AC (3A),36,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B6,72,Side Upper Berth,,9
THIRD AC (3A),37,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),37,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,53,Middle Berth,,7
THIRD AC (3A),37,LUCKNOW NR (LKO),VARANASI JN (BSB),B6,55,Side Lower Berth,,7
THIRD AC (3A),37,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,58,Middle Berth,,8
THIRD AC (3A),37,MAH BIJLI PASI (MBLP),VARANASI JN (BSB),B6,24,Side Upper Berth,,3
THIRD AC (3A),37,LUCKNOW NR (LKO),VARANASI JN (BSB),B6,47,Side Lower Berth,,6
THIRD AC (3A),37,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,51,Upper Berth,,7
THIRD AC (3A),37,DELHI (DLI),GHAZIABAD (GZB),B6,55,Side Lower Berth,,7
THIRD AC (3A),37,NEW FARAKKA JN (NFK),BALURGHAT (BLGT),B6,55,Side Lower Berth,,7
THIRD AC (3A),37,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,42,Middle Berth,,6
THIRD AC (3A),37,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B6,46,Upper Berth,,6
THIRD AC (3A),38,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),38,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,67,Upper Berth,,9
THIRD AC (3A),38,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,52,Lower Berth,,7
THIRD AC (3A),38,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,33,Lower Berth,,5
THIRD AC (3A),38,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,54,Upper Berth,,7
THIRD AC (3A),38,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,36,Lower Berth,,5
THIRD AC (3A),38,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,59,Upper Berth,,8
THIRD AC (3A),38,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,4,Lower Berth,,1
THIRD AC (3A),38,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,68,Lower Berth,,9
THIRD AC (3A),38,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,69,Middle Berth,,9
THIRD AC (3A),38,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,70,Upper Berth,,9
THIRD AC (3A),39,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),39,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,31,Side Lower Berth,,4
THIRD AC (3A),39,NEW FARAKKA JN (NFK),BALURGHAT (BLGT),B6,32,Side Upper Berth,,4
THIRD AC (3A),39,NEW FARAKKA JN (NFK),BALURGHAT (BLGT),B6,38,Upper Berth,,5
THIRD AC (3A),39,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B6,61,Middle Berth,,8
THIRD AC (3A),39,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,22,Upper Berth,,3
THIRD AC (3A),39,NEW FARAKKA JN (NFK),BALURGHAT (BLGT),B6,24,Side Upper Berth,,3
THIRD AC (3A),39,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,34,Middle Berth,,5
THIRD AC (3A),39,MAH BIJLI PASI (MBLP),VARANASI JN (BSB),B6,16,Side Upper Berth,,2
THIRD AC (3A),39,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,39,Side Lower Berth,,5
THIRD AC (3A),39,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,60,Lower Berth,,8
THIRD AC (3A),40,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),40,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,63,Side Lower Berth,,8
THIRD AC (3A),40,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,53,Middle Berth,,7
THIRD AC (3A),40,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,65,Lower Berth,,9
THIRD AC (3A),40,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,27,Upper Berth,,4
THIRD AC (3A),40,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B6,48,Side Upper Berth,,6
THIRD AC (3A),40,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,49,Lower Berth,,7
THIRD AC (3A),40,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,50,Middle Berth,,7
THIRD AC (3A),40,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,11,Upper Berth,,2
THIRD AC (3A),40,KANPUR CENTRAL (CNB),UNNAO JN (ON),B6,12,Lower Berth,,2
THIRD AC (3A),40,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,13,Middle Berth,,2
THIRD AC (3A),41,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),41,NEW FARAKKA JN (NFK),BALURGHAT (BLGT),B6,14,Upper Berth,,2
THIRD AC (3A),41,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,18,Middle Berth,,3
THIRD AC (3A),41,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,41,Lower Berth,,6
THIRD AC (3A),41,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,2,Middle Berth,,1
THIRD AC (3A),41,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B6,45,Middle Berth,,6
THIRD AC (3A),41,MUSAFIR KHANA (MFKA),VARANASI JN (BSB),B6,7,Side Lower Berth,,1
THIRD AC (3A),41,NEW FARAKKA JN (NFK),BALURGHAT (BLGT),B6,47,Side Lower Berth,,6
THIRD AC (3A),41,PIRPAINTI (PPT),BALURGHAT (BLGT),B6,9,Lower Berth,,2
THIRD AC (3A),41,MAH BIJLI PASI (MBLP),VARANASI JN (BSB),B6,14,Upper Berth,,2
THIRD AC (3A),41,NEW FARAKKA JN (NFK),BALURGHAT (BLGT),B6,35,Upper Berth,,5
THIRD AC (3A),42,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),42,NEW FARAKKA JN (NFK),BALURGHAT (BLGT),B6,16,Side Upper Berth,,2
THIRD AC (3A),42,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,19,Upper Berth,,3
THIRD AC (3A),42,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,40,Side Upper Berth,,5
THIRD AC (3A),42,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,43,Upper Berth,,6
THIRD AC (3A),42,BUNIADPUR (BNDP),BALURGHAT (BLGT),B5,33,Lower Berth,,5
THIRD AC (3A),42,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,71,Side Lower Berth,,9
THIRD AC (3A),42,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,30,Upper Berth,,4
THIRD AC (3A),42,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,66,Middle Berth,,9
THIRD AC (3A),42,BUNIADPUR (BNDP),BALURGHAT (BLGT),B5,64,Side Upper Berth,,8
THIRD AC (3A),42,BUNIADPUR (BNDP),BALURGHAT (BLGT),B5,61,Middle Berth,,8
THIRD AC (3A),43,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),43,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,21,Middle Berth,,3
THIRD AC (3A),43,BUNIADPUR (BNDP),BALURGHAT (BLGT),B5,55,Side Lower Berth,,7
THIRD AC (3A),43,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,72,Side Upper Berth,,9
THIRD AC (3A),43,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,70,Upper Berth,,9
THIRD AC (3A),43,KANPUR CENTRAL (CNB),UNNAO JN (ON),B6,9,Lower Berth,,2
THIRD AC (3A),43,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,65,Lower Berth,,9
THIRD AC (3A),43,BUNIADPUR (BNDP),BALURGHAT (BLGT),B5,63,Side Lower Berth,,8
THIRD AC (3A),43,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,15,Side Lower Berth,,2
THIRD AC (3A),43,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,57,Lower Berth,,8
THIRD AC (3A),43,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,59,Upper Berth,,8
THIRD AC (3A),44,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),44,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,20,Lower Berth,,3
THIRD AC (3A),44,BUNIADPUR (BNDP),BALURGHAT (BLGT),B6,23,Side Lower Berth,,3
THIRD AC (3A),44,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,13,Middle Berth,,2
THIRD AC (3A),44,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,51,Upper Berth,,7
THIRD AC (3A),44,NEW FARAKKA JN (NFK),BALURGHAT (BLGT),B6,7,Side Lower Berth,,1
THIRD AC (3A),44,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,10,Middle Berth,,2
THIRD AC (3A),44,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,46,Upper Berth,,6
THIRD AC (3A),44,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,44,Lower Berth,,6
THIRD AC (3A),44,PIRPAINTI (PPT),BALURGHAT (BLGT),B6,12,Lower Berth,,2
THIRD AC (3A),44,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,41,Lower Berth,,6
THIRD AC (3A),45,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),45,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,58,Middle Berth,,8
THIRD AC (3A),45,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,35,Upper Berth,,5
THIRD AC (3A),45,BUNIADPUR (BNDP),BALURGHAT (BLGT),B5,50,Middle Berth,,7
THIRD AC (3A),45,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,45,Middle Berth,,6
THIRD AC (3A),45,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,43,Upper Berth,,6
THIRD AC (3A),45,NEW FARAKKA JN (NFK),BALURGHAT (BLGT),B6,37,Middle Berth,,5
THIRD AC (3A),45,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,39,Side Lower Berth,,5
THIRD AC (3A),45,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,56,Side Upper Berth,,7
THIRD AC (3A),45,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,70,Upper Berth,,9
THIRD AC (3A),45,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,32,Side Upper Berth,,4
THIRD AC (3A),46,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),46,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,31,Side Lower Berth,,4
THIRD AC (3A),46,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,48,Side Upper Berth,,6
THIRD AC (3A),46,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,67,Upper Berth,,9
THIRD AC (3A),46,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,26,Middle Berth,,4
THIRD AC (3A),46,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,24,Side Upper Berth,,3
THIRD AC (3A),46,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,62,Upper Berth,,8
THIRD AC (3A),46,DILDARNAGAR JN (DLN),BIHIYA (BEA),B5,20,Lower Berth,,3
THIRD AC (3A),46,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,38,Upper Berth,,5
THIRD AC (3A),46,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,57,Lower Berth,,8
THIRD AC (3A),46,BUNIADPUR (BNDP),BALURGHAT (BLGT),B5,15,Side Lower Berth,,2
THIRD AC (3A),47,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),47,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,54,Upper Berth,,7
THIRD AC (3A),47,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,30,Upper Berth,,4
THIRD AC (3A),47,BUNIADPUR (BNDP),BALURGHAT (BLGT),B5,49,Lower Berth,,7
THIRD AC (3A),47,ALIGARH JN (ALJN),TUNDLA JN (TDL),B5,25,Lower Berth,,4
THIRD AC (3A),47,BUNIADPUR (BNDP),BALURGHAT (BLGT),B5,23,Side Lower Berth,,3
THIRD AC (3A),47,MALDA TOWN (MLDT),BALURGHAT (BLGT),B6,17,Lower Berth,,3
THIRD AC (3A),47,KAHALGAON (CLG),BALURGHAT (BLGT),B5,17,Lower Berth,,3
THIRD AC (3A),47,BUNIADPUR (BNDP),BALURGHAT (BLGT),B5,36,Lower Berth,,5
THIRD AC (3A),47,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,72,Side Upper Berth,,9
THIRD AC (3A),47,MUSAFIR KHANA (MFKA),VARANASI JN (BSB),B4,50,Middle Berth,,7
THIRD AC (3A),48,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),48,SULTANPUR (SLN),VARANASI JN (BSB),B5,12,Lower Berth,,2
THIRD AC (3A),48,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,11,Upper Berth,,2
THIRD AC (3A),48,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,28,Lower Berth,,4
THIRD AC (3A),48,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,47,Side Lower Berth,,6
THIRD AC (3A),48,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,6,Upper Berth,,1
THIRD AC (3A),48,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,4,Lower Berth,,1
THIRD AC (3A),48,SAHIBGANJ JN (SBG),BALURGHAT (BLGT),B5,20,Lower Berth,,3
THIRD AC (3A),48,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,42,Middle Berth,,6
THIRD AC (3A),48,SULTANPUR (SLN),VARANASI JN (BSB),B4,57,Lower Berth,,8
THIRD AC (3A),48,MUSAFIR KHANA (MFKA),VARANASI JN (BSB),B4,56,Side Upper Berth,,7
THIRD AC (3A),49,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),49,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,37,Middle Berth,,5
THIRD AC (3A),49,MUSAFIR KHANA (MFKA),VARANASI JN (BSB),B4,52,Lower Berth,,7
THIRD AC (3A),49,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,34,Middle Berth,,5
THIRD AC (3A),49,MALDA TOWN (MLDT),BALURGHAT (BLGT),B4,30,Upper Berth,,4
THIRD AC (3A),49,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,10,Middle Berth,,2
THIRD AC (3A),49,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,29,Middle Berth,,4
THIRD AC (3A),49,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,5,Middle Berth,,1
THIRD AC (3A),49,NEW FARAKKA JN (NFK),BALURGHAT (BLGT),B5,1,Lower Berth,,1
THIRD AC (3A),49,SRIKRISHN NAGAR (SKN),VARANASI JN (BSB),B4,38,Upper Berth,,5
THIRD AC (3A),49,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,60,Lower Berth,,8
THIRD AC (3A),50,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),50,JAUNPUR CITY (JOP),VARANASI JN (BSB),B4,35,Upper Berth,,5
THIRD AC (3A),50,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,16,Side Upper Berth,,2
THIRD AC (3A),50,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,69,Middle Berth,,9
THIRD AC (3A),50,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B4,68,Lower Berth,,9
THIRD AC (3A),50,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,8,Side Upper Berth,,1
THIRD AC (3A),50,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,27,Upper Berth,,4
THIRD AC (3A),50,SRIKRISHN NAGAR (SKN),VARANASI JN (BSB),B4,63,Side Lower Berth,,8
THIRD AC (3A),50,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,3,Upper Berth,,1
THIRD AC (3A),50,MAH BIJLI PASI (MBLP),VARANASI JN (BSB),B4,37,Middle Berth,,5
THIRD AC (3A),50,LUCKNOW NR (LKO),VARANASI JN (BSB),B5,17,Lower Berth,,3
THIRD AC (3A),51,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),51,KIUL JN (KIUL),BALURGHAT (BLGT),B4,13,Middle Berth,,2
THIRD AC (3A),51,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,14,Upper Berth,,2
THIRD AC (3A),51,KIUL JN (KIUL),PIRPAINTI (PPT),B4,11,Upper Berth,,2
THIRD AC (3A),51,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B4,67,Upper Berth,,9
THIRD AC (3A),51,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,9,Lower Berth,,2
THIRD AC (3A),51,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,25,Lower Berth,,4
THIRD AC (3A),51,BARHARWA JN (BHW),BALURGHAT (BLGT),B5,2,Middle Berth,,1
THIRD AC (3A),51,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,18,Middle Berth,,3
THIRD AC (3A),51,MALDA TOWN (MLDT),BALURGHAT (BLGT),B5,40,Side Upper Berth,,5
THIRD AC (3A),51,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,15,Side Lower Berth,,2
THIRD AC (3A),52,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),52,MUSAFIR KHANA (MFKA),VARANASI JN (BSB),B4,55,Side Lower Berth,,7
THIRD AC (3A),52,MALDA TOWN (MLDT),BALURGHAT (BLGT),B4,32,Side Upper Berth,,4
THIRD AC (3A),52,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,12,Lower Berth,,2
THIRD AC (3A),52,JAMALPUR JN (JMP),BALURGHAT (BLGT),B5,12,Lower Berth,,2
THIRD AC (3A),52,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,10,Middle Berth,,2
THIRD AC (3A),52,MUSAFIR KHANA (MFKA),VARANASI JN (BSB),B4,49,Lower Berth,,7
THIRD AC (3A),52,SULTANPUR (SLN),VARANASI JN (BSB),B4,48,Side Upper Berth,,6
THIRD AC (3A),52,HARPALGANJ (HRPG),VARANASI JN (BSB),B4,65,Lower Berth,,9
THIRD AC (3A),52,LAMBHUA (LBA),VARANASI JN (BSB),B4,43,Upper Berth,,6
THIRD AC (3A),52,LAMBHUA (LBA),VARANASI JN (BSB),B4,42,Middle Berth,,6
THIRD AC (3A),53,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),53,SRIKRISHN NAGAR (SKN),VARANASI JN (BSB),B4,41,Lower Berth,,6
THIRD AC (3A),53,MALDA TOWN (MLDT),BALURGHAT (BLGT),B4,40,Side Upper Berth,,5
THIRD AC (3A),53,LUCKNOW NR (LKO),VARANASI JN (BSB),B5,1,Lower Berth,,1
THIRD AC (3A),53,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,16,Side Upper Berth,,2
THIRD AC (3A),53,MALDA TOWN (MLDT),BALURGHAT (BLGT),B4,11,Upper Berth,,2
THIRD AC (3A),53,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,71,Side Lower Berth,,9
THIRD AC (3A),53,MALDA TOWN (MLDT),BALURGHAT (BLGT),B3,71,Side Lower Berth,,9
THIRD AC (3A),53,MALDA TOWN (MLDT),BALURGHAT (BLGT),B4,28,Lower Berth,,4
THIRD AC (3A),53,SRIKRISHN NAGAR (SKN),VARANASI JN (BSB),B4,47,Side Lower Berth,,6
THIRD AC (3A),53,HARPALGANJ (HRPG),VARANASI JN (BSB),B4,66,Middle Berth,,9
THIRD AC (3A),54,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),54,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B5,7,Side Lower Berth,,1
THIRD AC (3A),54,SULTANPUR (SLN),VARANASI JN (BSB),B4,60,Lower Berth,,8
THIRD AC (3A),54,KANPUR CENTRAL (CNB),LUCKNOW NR (LKO),B3,64,Side Upper Berth,,8
THIRD AC (3A),54,ALIGARH JN (ALJN),LUCKNOW NR (LKO),B3,66,Middle Berth,,9
THIRD AC (3A),54,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B4,14,Upper Berth,,2
THIRD AC (3A),54,MUSAFIR KHANA (MFKA),VARANASI JN (BSB),B4,51,Upper Berth,,7
THIRD AC (3A),54,MALDA TOWN (MLDT),BALURGHAT (BLGT),B4,29,Middle Berth,,4
THIRD AC (3A),54,LAMBHUA (LBA),VARANASI JN (BSB),B4,45,Middle Berth,,6
THIRD AC (3A),54,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,23,Side Lower Berth,,3
THIRD AC (3A),54,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,22,Upper Berth,,3
THIRD AC (3A),55,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),55,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,21,Middle Berth,,3
THIRD AC (3A),55,SRIKRISHN NAGAR (SKN),VARANASI JN (BSB),B4,59,Upper Berth,,8
THIRD AC (3A),55,TUNDLA JN (TDL),FIROZABAD (FZD),B5,1,Lower Berth,,1
THIRD AC (3A),55,ALIGARH JN (ALJN),LUCKNOW NR (LKO),B3,65,Lower Berth,,9
THIRD AC (3A),55,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B3,68,Lower Berth,,9
THIRD AC (3A),55,MALDA TOWN (MLDT),BALURGHAT (BLGT),B3,69,Middle Berth,,9
THIRD AC (3A),55,ALIGARH JN (ALJN),TUNDLA JN (TDL),B4,32,Side Upper Berth,,4
THIRD AC (3A),55,BUNIADPUR (BNDP),BALURGHAT (BLGT),B3,31,Side Lower Berth,,4
THIRD AC (3A),55,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,9,Lower Berth,,2
THIRD AC (3A),55,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B4,8,Side Upper Berth,,1
THIRD AC (3A),56,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),56,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,27,Upper Berth,,4
THIRD AC (3A),56,SRIKRISHN NAGAR (SKN),VARANASI JN (BSB),B4,64,Side Upper Berth,,8
THIRD AC (3A),56,BUNIADPUR (BNDP),BALURGHAT (BLGT),B3,23,Side Lower Berth,,3
THIRD AC (3A),56,KANPUR CENTRAL (CNB),LUCKNOW NR (LKO),B3,46,Upper Berth,,6
THIRD AC (3A),56,KAHALGAON (CLG),BALURGHAT (BLGT),B3,26,Middle Berth,,4
THIRD AC (3A),56,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B3,67,Upper Berth,,9
THIRD AC (3A),56,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,31,Side Lower Berth,,4
THIRD AC (3A),56,BUNIADPUR (BNDP),BALURGHAT (BLGT),B3,72,Side Upper Berth,,9
THIRD AC (3A),56,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,26,Middle Berth,,4
THIRD AC (3A),56,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,25,Lower Berth,,4
THIRD AC (3A),57,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),57,SRIKRISHN NAGAR (SKN),VARANASI JN (BSB),B4,44,Lower Berth,,6
THIRD AC (3A),57,KANPUR CENTRAL (CNB),LUCKNOW NR (LKO),B3,59,Upper Berth,,8
THIRD AC (3A),57,BUNIADPUR (BNDP),BALURGHAT (BLGT),B4,2,Middle Berth,,1
THIRD AC (3A),57,KAHALGAON (CLG),BALURGHAT (BLGT),B3,21,Middle Berth,,3
THIRD AC (3A),57,SULTANPUR (SLN),VARANASI JN (BSB),B4,58,Middle Berth,,8
THIRD AC (3A),57,KANPUR CENTRAL (CNB),LUCKNOW NR (LKO),B3,34,Middle Berth,,5
THIRD AC (3A),57,GANGARAMPUR (GRMP),BALURGHAT (BLGT),B4,5,Middle Berth,,1
THIRD AC (3A),57,MALDA TOWN (MLDT),BALURGHAT (BLGT),B3,40,Side Upper Berth,,5
