category,page_number,from_station,to_station,coach,berth_no,berth_type,cabin,cabin_no
THIRD AC (3A),28,DIBRUGARH (DBRG),DBRT,B5,23,Side Lower Berth,,3
THIRD AC (3A),28,RANGIYA JN (RNY),GUWAHATI (GHY),B5,2,Middle Berth,,1
THIRD AC (3A),28,RANGIYA JN (RNY),GUWAHATI (GHY),B4,58,Middle Berth,,8
THIRD AC (3A),28,DIMAPUR (DMV),DBRT,B3,72,Side Upper Berth,,9
THIRD AC (3A),28,KATIHAR JN (KIR),KISHANGANJ (KNE),B8,16,Side Upper Berth,,2
THIRD AC (3A),29,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),29,DIBRUGARH (DBRG),DBRT,B6,47,Side Lower Berth,,6
THIRD AC (3A),29,NEW BONGAIGAON (NBQ),DBRT,B7,27,Upper Berth,,4
THIRD AC (3A),29,DIBRUGARH (DBRG),DBRT,B6,9,Lower Berth,,2
THIRD AC (3A),29,NEW TINSUKIA JN (NTSK),DBRT,B6,70,Upper Berth,,9
THIRD AC (3A),29,DANAPUR (DNR),PATLIPUTRA (PPTA),B6,51,Upper Berth,,7
THIRD AC (3A),29,NEW TINSUKIA JN (NTSK),DBRT,B4,70,Upper Berth,,9
THIRD AC (3A),29,DIBRUGARH (DBRG),DBRT,B4,69,Middle Berth,,9
THIRD AC (3A),29,KISHANGANJ (KNE),NEW JALPAIGURI (NJP),B5,51,Upper Berth,,7
THIRD AC (3A),29,DIMAPUR (DMV),DBRT,B3,62,Upper Berth,,8
THIRD AC (3A),29,NEW COOCH BEHAR (NCB),DBRT,B5,9,Lower Berth,,2
THIRD AC (3A),30,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),30,NEW TINSUKIA JN (NTSK),DBRT,B4,65,Lower Berth,,9
THIRD AC (3A),30,GUWAHATI (GHY),DBRT,B5,46,Upper Berth,,6
THIRD AC (3A),30,KATIHAR JN (KIR),GUWAHATI (GHY),B4,62,Upper Berth,,8
THIRD AC (3A),30,NEW COOCH BEHAR (NCB),DBRT,B5,4,Lower Berth,,1
THIRD AC (3A),30,NEW COOCH BEHAR (NCB),GUWAHATI (GHY),B5,3,Upper Berth,,1
THIRD AC (3A),30,DIBRUGARH (DBRG),DBRT,B4,39,Side Lower Berth,,5
THIRD AC (3A),30,LUMDING JN (LMG),DBRT,B4,17,Lower Berth,,3
THIRD AC (3A),30,GUWAHATI (GHY),DBRT,B3,52,Lower Berth,,7
THIRD AC (3A),30,DIMAPUR (DMV),DBRT,B8,15,Side Lower Berth,,2
THIRD AC (3A),30,KATIHAR JN (KIR),NEW JALPAIGURI (NJP),B5,58,Middle Berth,,8
THIRD AC (3A),31,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),31,DIBRUGARH (DBRG),DBRT,B7,26,Middle Berth,,4
THIRD AC (3A),31,LUMDING JN (LMG),DBRT,B5,35,Upper Berth,,5
THIRD AC (3A),31,DIBRUGARH (DBRG),DBRT,B5,33,Lower Berth,,5
THIRD AC (3A),31,NEW TINSUKIA JN (NTSK),DBRT,B6,31,Side Lower Berth,,4
THIRD AC (3A),31,RANGIYA JN (RNY),GUWAHATI (GHY),B4,30,Upper Berth,,4
THIRD AC (3A),31,RANGIYA JN (RNY),GUWAHATI (GHY),B4,29,Middle Berth,,4
THIRD AC (3A),31,DIBRUGARH (DBRG),DBRT,B5,31,Side Lower Berth,,4
THIRD AC (3A),31,KATIHAR JN (KIR),KISHANGANJ (KNE),B3,42,Middle Berth,,6
THIRD AC (3A),31,DIBRUGARH (DBRG),DBRT,B4,66,Middle Berth,,9
THIRD AC (3A),31,NEW COOCH BEHAR (NCB),GUWAHATI (GHY),B4,45,Middle Berth,,6
THIRD AC (3A),32,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),32,DIMAPUR (DMV),DBRT,B3,65,Lower Berth,,9
THIRD AC (3A),32,NEW TINSUKIA JN (NTSK),DBRT,B5,26,Middle Berth,,4
THIRD AC (3A),32,NEW JALPAIGURI (NJP),GUWAHATI (GHY),B4,22,Upper Berth,,3
THIRD AC (3A),32,KATIHAR JN (KIR),GUWAHATI (GHY),B4,61,Middle Berth,,8
THIRD AC (3A),32,NEW COOCH BEHAR (NCB),GUWAHATI (GHY),B4,60,Lower Berth,,8
THIRD AC (3A),32,KATIHAR JN (KIR),DBRT,B3,70,Upper Berth,,9
THIRD AC (3A),32,DIBRUGARH (DBRG),DBRT,B3,71,Side Lower Berth,,9
THIRD AC (3A),32,NEW TINSUKIA JN (NTSK),DBRT,B3,31,Side Lower Berth,,4
THIRD AC (3A),32,KATIHAR JN (KIR),LUMDING JN (LMG),B7,69,Middle Berth,,9
THIRD AC (3A),32,NEW JALPAIGURI (NJP),DBRT,B5,38,Upper Berth,,5
THIRD AC (3A),33,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),33,DIBRUGARH (DBRG),DBRT,B7,7,Side Lower Berth,,1
THIRD AC (3A),33,DIBRUGARH (DBRG),DBRT,B5,34,Middle Berth,,5
THIRD AC (3A),33,GUWAHATI (GHY),DBRT,B4,12,Lower Berth,,2
THIRD AC (3A),33,KISHANGANJ (KNE),NEW JALPAIGURI (NJP),B5,54,Upper Berth,,7
THIRD AC (3A),33,NEW JALPAIGURI (NJP),GUWAHATI (GHY),B4,10,Middle Berth,,2
THIRD AC (3A),33,NEW JALPAIGURI (NJP),DBRT,B4,9,Lower Berth,,2
THIRD AC (3A),33,DIBRUGARH (DBRG),DBRT,B4,68,Lower Berth,,9
THIRD AC (3A),33,NEW JALPAIGURI (NJP),DBRT,B3,22,Upper Berth,,3
THIRD AC (3A),33,RANGIYA JN (RNY),GUWAHATI (GHY),B4,6,Upper Berth,,1
THIRD AC (3A),33,DIMAPUR (DMV),DBRT,B3,64,Side Upper Berth,,8
THIRD AC (3A),34,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),34,NEW JALPAIGURI (NJP),DBRT,B3,45,Middle Berth,,6
THIRD AC (3A),34,NEW COOCH BEHAR (NCB),GUWAHATI (GHY),B4,63,Side Lower Berth,,8
THIRD AC (3A),34,NEW JALPAIGURI (NJP),DBRT,B3,67,Upper Berth,,9
THIRD AC (3A),34,LUMDING JN (LMG),DBRT,B4,20,Lower Berth,,3
THIRD AC (3A),34,NEW BONGAIGAON (NBQ),GUWAHATI (GHY),B4,40,Side Upper Berth,,5
THIRD AC (3A),34,GUWAHATI (GHY),DBRT,B3,69,Middle Berth,,9
THIRD AC (3A),34,NEW JALPAIGURI (NJP),DBRT,B3,51,Upper Berth,,7
THIRD AC (3A),34,GUWAHATI (GHY),DBRT,B3,30,Upper Berth,,4
THIRD AC (3A),34,GUWAHATI (GHY),DBRT,B7,49,Lower Berth,,7
THIRD AC (3A),34,BARAUNI JN (BJU),DBRT,B5,18,Middle Berth,,3
THIRD AC (3A),35,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),35,DIBRUGARH (DBRG),DBRT,B6,48,Side Upper Berth,,6
THIRD AC (3A),35,BARAUNI JN (BJU),NEW JALPAIGURI (NJP),B5,16,Side Upper Berth,,2
THIRD AC (3A),35,GUWAHATI (GHY),DBRT,B3,57,Lower Berth,,8
THIRD AC (3A),35,MANSI JN (MNE),GUWAHATI (GHY),B5,34,Middle Berth,,5
THIRD AC (3A),35,GUWAHATI (GHY),DBRT,B3,59,Upper Berth,,8
THIRD AC (3A),35,NEW JALPAIGURI (NJP),DBRT,B3,60,Lower Berth,,8
THIRD AC (3A),35,NEW COOCH BEHAR (NCB),GUWAHATI (GHY),B4,48,Side Upper Berth,,6
THIRD AC (3A),35,NEW TINSUKIA JN (NTSK),DBRT,B3,2,Middle Berth,,1
THIRD AC (3A),35,DIBRUGARH (DBRG),DBRT,B3,63,Side Lower Berth,,8
THIRD AC (3A),35,GUWAHATI (GHY),DBRT,B3,42,Middle Berth,,6
THIRD AC (3A),36,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),36,GUWAHATI (GHY),DBRT,B3,44,Lower Berth,,6
THIRD AC (3A),36,NEW TINSUKIA JN (NTSK),DBRT,B4,23,Side Lower Berth,,3
THIRD AC (3A),36,DIBRUGARH (DBRG),DBRT,B3,66,Middle Berth,,9
THIRD AC (3A),36,NEW COOCH BEHAR (NCB),GUWAHATI (GHY),B4,1,Lower Berth,,1
THIRD AC (3A),36,NEW TINSUKIA JN (NTSK),DBRT,B3,49,Lower Berth,,7
THIRD AC (3A),36,NEW JALPAIGURI (NJP),DBRT,B3,50,Middle Berth,,7
THIRD AC (3A),36,DIBRUGARH (DBRG),DBRT,B3,29,Middle Berth,,4
THIRD AC (3A),36,BARAUNI JN (BJU),KISHANGANJ (KNE),B3,12,Lower Berth,,2
THIRD AC (3A),36,GUWAHATI (GHY),DBRT,B7,29,Middle Berth,,4
THIRD AC (3A),36,NEW COOCH BEHAR (NCB),GUWAHATI (GHY),B4,15,Side Lower Berth,,2
THIRD AC (3A),37,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),37,KATIHAR JN (KIR),NEW JALPAIGURI (NJP),B5,57,Lower Berth,,8
THIRD AC (3A),37,NEW JALPAIGURI (NJP),GUWAHATI (GHY),B4,13,Middle Berth,,2
THIRD AC (3A),37,GUWAHATI (GHY),DBRT,B3,37,Middle Berth,,5
THIRD AC (3A),37,BARAUNI JN (BJU),NEW JALPAIGURI (NJP),B5,14,Upper Berth,,2
THIRD AC (3A),37,NEW JALPAIGURI (NJP),DBRT,B3,39,Side Lower Berth,,5
THIRD AC (3A),37,GUWAHATI (GHY),DBRT,B3,40,Side Upper Berth,,5
THIRD AC (3A),37,NEW COOCH BEHAR (NCB),GUWAHATI (GHY),B4,28,Lower Berth,,4
THIRD AC (3A),37,DIMAPUR (DMV),DBRT,B2,57,Lower Berth,,8
THIRD AC (3A),37,DIBRUGARH (DBRG),DBRT,B3,43,Upper Berth,,6
THIRD AC (3A),37,DIBRUGARH (DBRG),DBRT,B3,24,Side Upper Berth,,3
THIRD AC (3A),38,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),38,NEW TINSUKIA JN (NTSK),DBRT,B3,5,Middle Berth,,1
THIRD AC (3A),38,KATIHAR JN (KIR),DBRT,B3,46,Upper Berth,,6
THIRD AC (3A),38,DIBRUGARH (DBRG),DBRT,B3,47,Side Lower Berth,,6
THIRD AC (3A),38,NEW COOCH BEHAR (NCB),DBRT,B3,68,Lower Berth,,9
THIRD AC (3A),38,BARAUNI JN (BJU),KATIHAR JN (KIR),B3,29,Middle Berth,,4
THIRD AC (3A),38,BARAUNI JN (BJU),KISHANGANJ (KNE),B3,30,Upper Berth,,4
THIRD AC (3A),38,NEW TINSUKIA JN (NTSK),DBRT,B3,11,Upper Berth,,2
THIRD AC (3A),38,GUWAHATI (GHY),DBRT,B3,10,Middle Berth,,2
THIRD AC (3A),38,KATIHAR JN (KIR),NEW JALPAIGURI (NJP),B5,59,Upper Berth,,8
THIRD AC (3A),38,KATIHAR JN (KIR),DBRT,B3,54,Upper Berth,,7
THIRD AC (3A),39,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),39,NEW JALPAIGURI (NJP),DBRT,B5,37,Middle Berth,,5
THIRD AC (3A),39,GUWAHATI (GHY),DBRT,B3,56,Side Upper Berth,,7
THIRD AC (3A),39,BARAUNI JN (BJU),NEW JALPAIGURI (NJP),B3,17,Lower Berth,,3
THIRD AC (3A),39,DIBRUGARH (DBRG),DBRT,B4,31,Side Lower Berth,,4
THIRD AC (3A),39,NEW TINSUKIA JN (NTSK),DBRT,B2,60,Lower Berth,,8
THIRD AC (3A),39,GUWAHATI (GHY),DBRT,B3,38,Upper Berth,,5
THIRD AC (3A),39,NEW COOCH BEHAR (NCB),DBRT,B3,61,Middle Berth,,8
THIRD AC (3A),39,DIBRUGARH (DBRG),DBRT,B2,37,Middle Berth,,5
THIRD AC (3A),39,GUWAHATI (GHY),DBRT,B3,41,Lower Berth,,6
THIRD AC (3A),39,NEW TINSUKIA JN (NTSK),DBRT,B3,23,Side Lower Berth,,3
THIRD AC (3A),40,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),40,DIBRUGARH (DBRG),DBRT,B2,54,Upper Berth,,7
THIRD AC (3A),40,NEW TINSUKIA JN (NTSK),DBRT,B3,25,Lower Berth,,4
THIRD AC (3A),40,NEW TINSUKIA JN (NTSK),DBRT,B3,26,Middle Berth,,4
THIRD AC (3A),40,MARIANI JN (MXN),DBRT,B3,48,Side Upper Berth,,6
THIRD AC (3A),40,NEW TINSUKIA JN (NTSK),DBRT,B2,50,Middle Berth,,7
THIRD AC (3A),40,GUWAHATI (GHY),DBRT,B3,28,Lower Berth,,4
THIRD AC (3A),40,DIBRUGARH (DBRG),DBRT,B2,66,Middle Berth,,9
THIRD AC (3A),40,NEW TINSUKIA JN (NTSK),DBRT,B2,67,Upper Berth,,9
THIRD AC (3A),40,MARIANI JN (MXN),DBRT,B5,39,Side Lower Berth,,5
THIRD AC (3A),40,KATIHAR JN (KIR),KISHANGANJ (KNE),B3,34,Middle Berth,,5
THIRD AC (3A),41,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),41,PATLIPUTRA (PPTA),BARAUNI JN (BJU),B5,36,Lower Berth,,5
THIRD AC (3A),41,NEW COOCH BEHAR (NCB),DBRT,B3,36,Lower Berth,,5
THIRD AC (3A),41,GUWAHATI (GHY),DBRT,B3,15,Side Lower Berth,,2
THIRD AC (3A),41,NEW JALPAIGURI (NJP),GUWAHATI (GHY),B4,11,Upper Berth,,2
THIRD AC (3A),41,MARIANI JN (MXN),DBRT,B2,40,Side Upper Berth,,5
THIRD AC (3A),41,BARAUNI JN (BJU),DBRT,B3,20,Lower Berth,,3
THIRD AC (3A),41,KATIHAR JN (KIR),KISHANGANJ (KNE),B3,41,Lower Berth,,6
THIRD AC (3A),41,DIMAPUR (DMV),DBRT,B2,36,Lower Berth,,5
THIRD AC (3A),41,NEW TINSUKIA JN (NTSK),DBRT,B3,3,Upper Berth,,1
THIRD AC (3A),41,NEW COOCH BEHAR (NCB),DBRT,B3,4,Lower Berth,,1
THIRD AC (3A),42,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),42,NEW TINSUKIA JN (NTSK),DBRT,B2,33,Lower Berth,,5
THIRD AC (3A),42,DIBRUGARH (DBRG),DBRT,B3,6,Upper Berth,,1
THIRD AC (3A),42,GUWAHATI (GHY),DBRT,B3,7,Side Lower Berth,,1
THIRD AC (3A),42,BARAUNI JN (BJU),KATIHAR JN (KIR),B3,28,Lower Berth,,4
THIRD AC (3A),42,NEW TINSUKIA JN (NTSK),DBRT,B2,49,Lower Berth,,7
THIRD AC (3A),42,BARAUNI JN (BJU),KISHANGANJ (KNE),B3,10,Middle Berth,,2
THIRD AC (3A),42,DIBRUGARH (DBRG),DBRT,B2,48,Side Upper Berth,,6
THIRD AC (3A),42,DIBRUGARH (DBRG),DBRT,B2,47,Side Lower Berth,,6
THIRD AC (3A),42,NEW BONGAIGAON (NBQ),DBRT,B5,36,Lower Berth,,5
THIRD AC (3A),42,GUWAHATI (GHY),DBRT,B3,14,Upper Berth,,2
THIRD AC (3A),43,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),43,BARAUNI JN (BJU),DBRT,B5,17,Lower Berth,,3
THIRD AC (3A),43,GUWAHATI (GHY),DBRT,B3,34,Middle Berth,,5
THIRD AC (3A),43,DIBRUGARH (DBRG),DBRT,B2,62,Upper Berth,,8
THIRD AC (3A),43,DIBRUGARH (DBRG),DBRT,B3,58,Middle Berth,,8
THIRD AC (3A),43,DIBRUGARH (DBRG),DBRT,B2,39,Side Lower Berth,,5
THIRD AC (3A),43,NEW TINSUKIA JN (NTSK),DBRT,B3,17,Lower Berth,,3
THIRD AC (3A),43,NEW JALPAIGURI (NJP),DBRT,B3,21,Middle Berth,,3
THIRD AC (3A),43,NEW COOCH BEHAR (NCB),DBRT,B12,46,Upper Berth,,6
THIRD AC (3A),43,DIBRUGARH (DBRG),DBRT,B2,56,Side Upper Berth,,7
THIRD AC (3A),43,DIBRUGARH (DBRG),DBRT,B2,55,Side Lower Berth,,7
THIRD AC (3A),44,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),44,KISHANGANJ (KNE),NEW JALPAIGURI (NJP),B12,63,Side Lower Berth,,8
THIRD AC (3A),44,DIMAPUR (DMV),DBRT,B2,53,Middle Berth,,7
THIRD AC (3A),44,NEW TINSUKIA JN (NTSK),DBRT,B2,72,Side Upper Berth,,9
THIRD AC (3A),44,KOKRAJHAR (KOJ),DBRT,B3,27,Upper Berth,,4
THIRD AC (3A),44,NEW TINSUKIA JN (NTSK),DBRT,B2,30,Upper Berth,,4
THIRD AC (3A),44,NEW TINSUKIA JN (NTSK),DBRT,B3,9,Lower Berth,,2
THIRD AC (3A),44,RANGIYA JN (RNY),DBRT,B2,25,Lower Berth,,4
THIRD AC (3A),44,GUWAHATI (GHY),DBRT,B2,27,Upper Berth,,4
THIRD AC (3A),44,BARAUNI JN (BJU),DBRT,B5,19,Upper Berth,,3
THIRD AC (3A),44,GUWAHATI (GHY),DBRT,B3,12,Lower Berth,,2
THIRD AC (3A),45,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),45,NEW JALPAIGURI (NJP),GUWAHATI (GHY),B4,14,Upper Berth,,2
THIRD AC (3A),45,NAUGACHIA (NNA),KISHANGANJ (KNE),B3,16,Side Upper Berth,,2
THIRD AC (3A),45,NEW TINSUKIA JN (NTSK),DBRT,B2,22,Upper Berth,,3
THIRD AC (3A),45,NAUGACHIA (NNA),KISHANGANJ (KNE),B3,38,Upper Berth,,5
THIRD AC (3A),45,DIBRUGARH (DBRG),DBRT,B2,20,Lower Berth,,3
THIRD AC (3A),45,DIBRUGARH (DBRG),DBRT,B2,59,Upper Berth,,8
THIRD AC (3A),45,NEW TINSUKIA JN (NTSK),DBRT,B3,19,Upper Berth,,3
THIRD AC (3A),45,GUWAHATI (GHY),DBRT,B12,44,Lower Berth,,6
THIRD AC (3A),45,BARAUNI JN (BJU),NAUGACHIA (NNA),B12,65,Lower Berth,,9
THIRD AC (3A),45,DIBRUGARH (DBRG),DBRT,B2,35,Upper Berth,,5
THIRD AC (3A),46,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),46,GUWAHATI (GHY),DBRT,B12,43,Upper Berth,,6
THIRD AC (3A),46,MARIANI JN (MXN),DBRT,B2,52,Lower Berth,,7
THIRD AC (3A),46,NEW TINSUKIA JN (NTSK),DBRT,B2,32,Side Upper Berth,,4
THIRD AC (3A),46,GUWAHATI (GHY),DBRT,B3,8,Side Upper Berth,,1
THIRD AC (3A),46,KISHANGANJ (KNE),DBRT,B12,59,Upper Berth,,8
THIRD AC (3A),46,DIMAPUR (DMV),DBRT,B2,69,Middle Berth,,9
THIRD AC (3A),46,BARAUNI JN (BJU),NAUGACHIA (NNA),B12,57,Lower Berth,,8
THIRD AC (3A),46,MANSI JN (MNE),KATIHAR JN (KIR),B2,7,Side Lower Berth,,1
THIRD AC (3A),46,GUWAHATI (GHY),DBRT,B3,53,Middle Berth,,7
THIRD AC (3A),46,DIMAPUR (DMV),DBRT,B2,24,Side Upper Berth,,3
THIRD AC (3A),47,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),47,KATIHAR JN (KIR),DBRT,B3,55,Side Lower Berth,,7
THIRD AC (3A),47,DIBRUGARH (DBRG),DBRT,B2,63,Side Lower Berth,,8
THIRD AC (3A),47,GUWAHATI (GHY),DBRT,B12,71,Side Lower Berth,,9
THIRD AC (3A),47,DIBRUGARH (DBRG),DBRT,B3,18,Middle Berth,,3
THIRD AC (3A),47,GUWAHATI (GHY),DBRT,B12,69,Middle Berth,,9
THIRD AC (3A),47,MANSI JN (MNE),KATIHAR JN (KIR),B2,19,Upper Berth,,3
THIRD AC (3A),47,NEW TINSUKIA JN (NTSK),DBRT,B3,1,Lower Berth,,1
THIRD AC (3A),47,DIMAPUR (DMV),DBRT,B12,26,Middle Berth,,4
THIRD AC (3A),47,GUWAHATI (GHY),DBRT,B12,64,Side Upper Berth,,8
THIRD AC (3A),47,NEW TINSUKIA JN (NTSK),DBRT,B2,34,Middle Berth,,5
THIRD AC (3A),48,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),48,DIBRUGARH (DBRG),DBRT,B12,23,Side Lower Berth,,3
THIRD AC (3A),48,NAUGACHIA (NNA),KATIHAR JN (KIR),B2,13,Middle Berth,,2
THIRD AC (3A),48,KISHANGANJ (KNE),DBRT,B12,61,Middle Berth,,8
THIRD AC (3A),48,DIMAPUR (DMV),DBRT,B2,71,Side Lower Berth,,9
THIRD AC (3A),48,GUWAHATI (GHY),DBRT,B12,57,Lower Berth,,8
THIRD AC (3A),48,GUWAHATI (GHY),DBRT,B2,68,Lower Berth,,9
THIRD AC (3A),48,DIBRUGARH (DBRG),DBRT,B12,17,Lower Berth,,3
THIRD AC (3A),48,BARAUNI JN (BJU),NAUGACHIA (NNA),B12,56,Side Upper Berth,,7
THIRD AC (3A),48,NEW COOCH BEHAR (NCB),DBRT,B3,33,Lower Berth,,5
THIRD AC (3A),48,KATIHAR JN (KIR),DBRT,B12,54,Upper Berth,,7
THIRD AC (3A),49,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),49,DIBRUGARH (DBRG),DBRT,B3,35,Upper Berth,,5
THIRD AC (3A),49,NEW TINSUKIA JN (NTSK),DBRT,B12,50,Middle Berth,,7
THIRD AC (3A),49,GUWAHATI (GHY),DBRT,B3,16,Side Upper Berth,,2
THIRD AC (3A),49,GUWAHATI (GHY),DBRT,B12,68,Lower Berth,,9
THIRD AC (3A),49,GUWAHATI (GHY),DBRT,B12,67,Upper Berth,,9
THIRD AC (3A),49,DIBRUGARH (DBRG),DBRT,B2,58,Middle Berth,,8
THIRD AC (3A),49,NEW BONGAIGAON (NBQ),DBRT,B12,25,Lower Berth,,4
THIRD AC (3A),49,NEW TINSUKIA JN (NTSK),DBRT,B12,63,Side Lower Berth,,8
THIRD AC (3A),49,MANSI JN (MNE),KISHANGANJ (KNE),B12,44,Lower Berth,,6
THIRD AC (3A),49,GUWAHATI (GHY),DBRT,B12,22,Upper Berth,,3
THIRD AC (3A),50,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),50,KISHANGANJ (KNE),DBRT,B12,62,Upper Berth,,8
THIRD AC (3A),50,NEW TINSUKIA JN (NTSK),DBRT,B12,60,Lower Berth,,8
THIRD AC (3A),50,DIMAPUR (DMV),DBRT,B2,70,Upper Berth,,9
THIRD AC (3A),50,NEW TINSUKIA JN (NTSK),DBRT,B12,39,Side Lower Berth,,5
THIRD AC (3A),50,NEW TINSUKIA JN (NTSK),DBRT,B2,29,Middle Berth,,4
THIRD AC (3A),50,NEW JALPAIGURI (NJP),DBRT,B12,16,Side Upper Berth,,2
THIRD AC (3A),50,NEW TINSUKIA JN (NTSK),DBRT,B12,55,Side Lower Berth,,7
THIRD AC (3A),50,NEW TINSUKIA JN (NTSK),DBRT,B3,32,Side Upper Berth,,4
THIRD AC (3A),50,KISHANGANJ (KNE),DBRT,B12,14,Upper Berth,,2
THIRD AC (3A),50,NAUGACHIA (NNA),KISHANGANJ (KNE),B3,15,Side Lower Berth,,2
THIRD AC (3A),51,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),51,NEW TINSUKIA JN (NTSK),DBRT,B2,23,Side Lower Berth,,3
THIRD AC (3A),51,NEW TINSUKIA JN (NTSK),DBRT,B12,49,Lower Berth,,7
THIRD AC (3A),51,DIBRUGARH (DBRG),DBRT,B2,61,Middle Berth,,8
THIRD AC (3A),51,MANSI JN (MNE),KATIHAR JN (KIR),B12,49,Lower Berth,,7
THIRD AC (3A),51,RANGIYA JN (RNY),DBRT,B12,48,Side Upper Berth,,6
THIRD AC (3A),51,DIBRUGARH (DBRG),DBRT,B2,38,Upper Berth,,5
THIRD AC (3A),51,GUWAHATI (GHY),DBRT,B12,24,Side Upper Berth,,3
THIRD AC (3A),51,GUWAHATI (GHY),DBRT,B12,45,Middle Berth,,6
THIRD AC (3A),51,GUWAHATI (GHY),DBRT,B12,42,Middle Berth,,6
THIRD AC (3A),51,GUWAHATI (GHY),DBRT,B12,2,Middle Berth,,1
THIRD AC (3A),52,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),52,MANSI JN (MNE),KISHANGANJ (KNE),B12,42,Middle Berth,,6
THIRD AC (3A),52,RANGIYA JN (RNY),DBRT,B12,41,Lower Berth,,6
THIRD AC (3A),52,DIBRUGARH (DBRG),DBRT,B2,51,Upper Berth,,7
THIRD AC (3A),52,GUWAHATI (GHY),DBRT,B12,38,Upper Berth,,5
THIRD AC (3A),52,DIBRUGARH (DBRG),DBRT,B2,28,Lower Berth,,4
THIRD AC (3A),52,KISHANGANJ (KNE),DBRT,B11,70,Upper Berth,,9
THIRD AC (3A),52,KATIHAR JN (KIR),NEW JALPAIGURI (NJP),B12,36,Lower Berth,,5
THIRD AC (3A),52,NEW COOCH BEHAR (NCB),DBRT,B3,13,Middle Berth,,2
THIRD AC (3A),52,NEW COOCH BEHAR (NCB),DBRT,B11,53,Middle Berth,,7
THIRD AC (3A),52,DIBRUGARH (DBRG),DBRT,B2,64,Side Upper Berth,,8
THIRD AC (3A),53,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),53,GUWAHATI (GHY),DBRT,B12,72,Side Upper Berth,,9
THIRD AC (3A),53,DIBRUGARH (DBRG),DBRT,B12,31,Side Lower Berth,,4
THIRD AC (3A),53,GUWAHATI (GHY),DBRT,B12,70,Upper Berth,,9
THIRD AC (3A),53,DIMAPUR (DMV),DBRT,B12,29,Middle Berth,,4
THIRD AC (3A),53,DIMAPUR (DMV),DBRT,B12,28,Lower Berth,,4
THIRD AC (3A),53,MANSI JN (MNE),KATIHAR JN (KIR),B2,18,Middle Berth,,3
THIRD AC (3A),53,GUWAHATI (GHY),DBRT,B12,5,Middle Berth,,1
THIRD AC (3A),53,GUWAHATI (GHY),DBRT,B12,4,Lower Berth,,1
THIRD AC (3A),53,MANSI JN (MNE),KATIHAR JN (KIR),B12,24,Side Upper Berth,,3
THIRD AC (3A),53,DIMAPUR (DMV),DBRT,B12,1,Lower Berth,,1
THIRD AC (3A),54,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),54,GUWAHATI (GHY),DBRT,B12,21,Middle Berth,,3
THIRD AC (3A),54,GUWAHATI (GHY),DBRT,B12,40,Side Upper Berth,,5
THIRD AC (3A),54,DIBRUGARH (DBRG),DBRT,B2,31,Side Lower Berth,,4
THIRD AC (3A),54,GUWAHATI (GHY),DBRT,B12,37,Middle Berth,,5
THIRD AC (3A),54,MANSI JN (MNE),KATIHAR JN (KIR),B2,9,Lower Berth,,2
THIRD AC (3A),54,KISHANGANJ (KNE),DBRT,B11,50,Middle Berth,,7
THIRD AC (3A),54,GUWAHATI (GHY),DBRT,B12,35,Upper Berth,,5
THIRD AC (3A),54,GUWAHATI (GHY),DBRT,B2,65,Lower Berth,,9
