category,page_number,from_station,to_station,coach,berth_no,berth_type,cabin,cabin_no
AC 3 ECONOMY (3E),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,68,Lower Berth,,9
AC 3 ECONOMY (3E),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,79,Side Lower Berth,,10
AC 3 ECONOMY (3E),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,78,Upper Berth,,10
AC 3 ECONOMY (3E),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,77,Middle Berth,,10
AC 3 ECONOMY (3E),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,76,Lower Berth,,10
AC 3 ECONOMY (3E),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,74,Middle Berth,,10
AC 3 ECONOMY (3E),2,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
AC 3 ECONOMY (3E),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,53,Middle Berth,,7
AC 3 ECONOMY (3E),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,52,Lower Berth,,7
AC 3 ECONOMY (3E),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,51,Upper Berth,,7
AC 3 ECONOMY (3E),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,50,Middle Berth,,7
AC 3 ECONOMY (3E),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,69,Middle Berth,,9
AC 3 ECONOMY (3E),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,48,Side Upper Berth,,6
AC 3 ECONOMY (3E),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,47,Side Lower Berth,,6
AC 3 ECONOMY (3E),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,46,Upper Berth,,6
AC 3 ECONOMY (3E),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,45,Middle Berth,,6
AC 3 ECONOMY (3E),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,64,Side Upper Berth,,8
AC 3 ECONOMY (3E),3,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
AC 3 ECONOMY (3E),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,43,Upper Berth,,6
AC 3 ECONOMY (3E),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,42,Middle Berth,,6
AC 3 ECONOMY (3E),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,41,Lower Berth,,6
AC 3 ECONOMY (3E),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,80,Side Upper Berth,,10
AC 3 ECONOMY (3E),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,59,Upper Berth,,8
AC 3 ECONOMY (3E),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,58,Middle Berth,,8
AC 3 ECONOMY (3E),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,57,Lower Berth,,8
AC 3 ECONOMY (3E),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,56,Side Upper Berth,,7
AC 3 ECONOMY (3E),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,75,Upper Berth,,10
AC 3 ECONOMY (3E),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,54,Upper Berth,,7
AC 3 ECONOMY (3E),4,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
AC 3 ECONOMY (3E),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,33,Lower Berth,,5
AC 3 ECONOMY (3E),4,ARA JN (ARA),RAJENDRANAGAR T (RJPB),M1,32,Side Upper Berth,,4
AC 3 ECONOMY (3E),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,31,Side Lower Berth,,4
AC 3 ECONOMY (3E),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,30,Upper Berth,,4
AC 3 ECONOMY (3E),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,29,Middle Berth,,4
AC 3 ECONOMY (3E),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,28,Lower Berth,,4
AC 3 ECONOMY (3E),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,27,Upper Berth,,4
AC 3 ECONOMY (3E),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,26,Middle Berth,,4
AC 3 ECONOMY (3E),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,25,Lower Berth,,4
AC 3 ECONOMY (3E),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,44,Lower Berth,,6
AC 3 ECONOMY (3E),5,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
AC 3 ECONOMY (3E),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,23,Side Lower Berth,,3
AC 3 ECONOMY (3E),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,22,Upper Berth,,3
AC 3 ECONOMY (3E),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,21,Middle Berth,,3
AC 3 ECONOMY (3E),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,40,Side Upper Berth,,5
AC 3 ECONOMY (3E),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,39,Side Lower Berth,,5
AC 3 ECONOMY (3E),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,38,Upper Berth,,5
AC 3 ECONOMY (3E),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,37,Middle Berth,,5
AC 3 ECONOMY (3E),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,36,Lower Berth,,5
AC 3 ECONOMY (3E),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,35,Upper Berth,,5
AC 3 ECONOMY (3E),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,34,Middle Berth,,5
AC 3 ECONOMY (3E),6,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
AC 3 ECONOMY (3E),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,13,Middle Berth,,2
AC 3 ECONOMY (3E),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,12,Lower Berth,,2
AC 3 ECONOMY (3E),6,ARA JN (ARA),RAJENDRANAGAR T (RJPB),M1,11,Upper Berth,,2
AC 3 ECONOMY (3E),6,DD UPADHYAYA JN (DDU),RAJENDRANAGAR T (RJPB),M1,10,Middle Berth,,2
AC 3 ECONOMY (3E),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,9,Lower Berth,,2
AC 3 ECONOMY (3E),6,ARA JN (ARA),RAJENDRANAGAR T (RJPB),M1,8,Side Upper Berth,,1
AC 3 ECONOMY (3E),6,ARA JN (ARA),RAJENDRANAGAR T (RJPB),M1,7,Side Lower Berth,,1
AC 3 ECONOMY (3E),6,ARA JN (ARA),RAJENDRANAGAR T (RJPB),M1,6,Upper Berth,,1
AC 3 ECONOMY (3E),6,ARA JN (ARA),RAJENDRANAGAR T (RJPB),M1,5,Middle Berth,,1
AC 3 ECONOMY (3E),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,24,Side Upper Berth,,3
AC 3 ECONOMY (3E),7,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
AC 3 ECONOMY (3E),7,ARA JN (ARA),RAJENDRANAGAR T (RJPB),M1,3,Upper Berth,,1
AC 3 ECONOMY (3E),7,ARA JN (ARA),RAJENDRANAGAR T (RJPB),M1,2,Middle Berth,,1
AC 3 ECONOMY (3E),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,1,Lower Berth,,1
AC 3 ECONOMY (3E),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,20,Lower Berth,,3
AC 3 ECONOMY (3E),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,19,Upper Berth,,3
AC 3 ECONOMY (3E),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,18,Middle Berth,,3
AC 3 ECONOMY (3E),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,17,Lower Berth,,3
AC 3 ECONOMY (3E),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,16,Side Upper Berth,,2
AC 3 ECONOMY (3E),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,15,Side Lower Berth,,2
AC 3 ECONOMY (3E),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),M1,14,Upper Berth,,2
SLEEPER CLASS (SL),1,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,69,Middle Berth,,9
SLEEPER CLASS (SL),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,64,Side Upper Berth,,8
SLEEPER CLASS (SL),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,74,Middle Berth,,10
SLEEPER CLASS (SL),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,73,Lower Berth,,10
SLEEPER CLASS (SL),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,71,Side Lower Berth,,9
SLEEPER CLASS (SL),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,70,Upper Berth,,9
SLEEPER CLASS (SL),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,49,Lower Berth,,7
SLEEPER CLASS (SL),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,66,Middle Berth,,9
SLEEPER CLASS (SL),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,44,Lower Berth,,6
SLEEPER CLASS (SL),1,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,61,Middle Berth,,8
SLEEPER CLASS (SL),2,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,80,Side Upper Berth,,10
SLEEPER CLASS (SL),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,79,Side Lower Berth,,10
SLEEPER CLASS (SL),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,75,Upper Berth,,10
SLEEPER CLASS (SL),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,54,Upper Berth,,7
SLEEPER CLASS (SL),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,53,Middle Berth,,7
SLEEPER CLASS (SL),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,72,Side Upper Berth,,9
SLEEPER CLASS (SL),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,51,Upper Berth,,7
SLEEPER CLASS (SL),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,50,Middle Berth,,7
SLEEPER CLASS (SL),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,29,Middle Berth,,4
SLEEPER CLASS (SL),2,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,68,Lower Berth,,9
SLEEPER CLASS (SL),3,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,46,Upper Berth,,6
SLEEPER CLASS (SL),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,24,Side Upper Berth,,3
SLEEPER CLASS (SL),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,62,Upper Berth,,8
SLEEPER CLASS (SL),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,41,Lower Berth,,6
SLEEPER CLASS (SL),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,60,Lower Berth,,8
SLEEPER CLASS (SL),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,59,Upper Berth,,8
SLEEPER CLASS (SL),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,35,Upper Berth,,5
SLEEPER CLASS (SL),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,34,Middle Berth,,5
SLEEPER CLASS (SL),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,33,Lower Berth,,5
SLEEPER CLASS (SL),3,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,52,Lower Berth,,7
SLEEPER CLASS (SL),4,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,31,Side Lower Berth,,4
SLEEPER CLASS (SL),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,30,Upper Berth,,4
SLEEPER CLASS (SL),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,72,Side Upper Berth,,9
SLEEPER CLASS (SL),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,48,Side Upper Berth,,6
SLEEPER CLASS (SL),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,26,Middle Berth,,4
SLEEPER CLASS (SL),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,4,Lower Berth,,1
SLEEPER CLASS (SL),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,42,Middle Berth,,6
SLEEPER CLASS (SL),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,1,Lower Berth,,1
SLEEPER CLASS (SL),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,61,Middle Berth,,8
SLEEPER CLASS (SL),4,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,39,Side Lower Berth,,5
SLEEPER CLASS (SL),5,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,15,Side Lower Berth,,2
SLEEPER CLASS (SL),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,14,Upper Berth,,2
SLEEPER CLASS (SL),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,13,Middle Berth,,2
SLEEPER CLASS (SL),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,32,Side Upper Berth,,4
SLEEPER CLASS (SL),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,11,Upper Berth,,2
SLEEPER CLASS (SL),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,10,Middle Berth,,2
SLEEPER CLASS (SL),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,32,Side Upper Berth,,4
SLEEPER CLASS (SL),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,28,Lower Berth,,4
SLEEPER CLASS (SL),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,6,Upper Berth,,1
SLEEPER CLASS (SL),5,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,65,Lower Berth,,9
SLEEPER CLASS (SL),6,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,77,Middle Berth,,10
SLEEPER CLASS (SL),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,43,Upper Berth,,6
SLEEPER CLASS (SL),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,22,Upper Berth,,3
SLEEPER CLASS (SL),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,60,Lower Berth,,8
SLEEPER CLASS (SL),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,41,Lower Berth,,6
SLEEPER CLASS (SL),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,19,Upper Berth,,3
SLEEPER CLASS (SL),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,58,Middle Berth,,8
SLEEPER CLASS (SL),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,76,Lower Berth,,10
SLEEPER CLASS (SL),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,66,Middle Berth,,9
SLEEPER CLASS (SL),6,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,67,Upper Berth,,9
SLEEPER CLASS (SL),7,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,68,Lower Berth,,9
SLEEPER CLASS (SL),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,69,Middle Berth,,9
SLEEPER CLASS (SL),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,70,Upper Berth,,9
SLEEPER CLASS (SL),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,71,Side Lower Berth,,9
SLEEPER CLASS (SL),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,12,Lower Berth,,2
SLEEPER CLASS (SL),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,73,Lower Berth,,10
SLEEPER CLASS (SL),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,75,Upper Berth,,10
SLEEPER CLASS (SL),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,45,Middle Berth,,6
SLEEPER CLASS (SL),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,37,Middle Berth,,5
SLEEPER CLASS (SL),7,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,23,Side Lower Berth,,3
SLEEPER CLASS (SL),8,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,79,Side Lower Berth,,10
SLEEPER CLASS (SL),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,40,Side Upper Berth,,5
SLEEPER CLASS (SL),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,21,Middle Berth,,3
SLEEPER CLASS (SL),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,42,Middle Berth,,6
SLEEPER CLASS (SL),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,38,Upper Berth,,5
SLEEPER CLASS (SL),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,36,Lower Berth,,5
SLEEPER CLASS (SL),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,46,Upper Berth,,6
SLEEPER CLASS (SL),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,27,Upper Berth,,4
SLEEPER CLASS (SL),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,48,Side Upper Berth,,6
SLEEPER CLASS (SL),8,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,29,Middle Berth,,4
SLEEPER CLASS (SL),9,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,50,Middle Berth,,7
SLEEPER CLASS (SL),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,31,Side Lower Berth,,4
SLEEPER CLASS (SL),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,79,Side Lower Berth,,10
SLEEPER CLASS (SL),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,33,Lower Berth,,5
SLEEPER CLASS (SL),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,35,Upper Berth,,5
SLEEPER CLASS (SL),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,25,Lower Berth,,4
SLEEPER CLASS (SL),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,17,Lower Berth,,3
SLEEPER CLASS (SL),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,78,Upper Berth,,10
SLEEPER CLASS (SL),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,19,Upper Berth,,3
SLEEPER CLASS (SL),9,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,20,Lower Berth,,3
SLEEPER CLASS (SL),10,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,1,Lower Berth,,1
SLEEPER CLASS (SL),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,22,Upper Berth,,3
SLEEPER CLASS (SL),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,63,Side Lower Berth,,8
SLEEPER CLASS (SL),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,77,Middle Berth,,10
SLEEPER CLASS (SL),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,16,Side Upper Berth,,2
SLEEPER CLASS (SL),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,26,Middle Berth,,4
SLEEPER CLASS (SL),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,7,Side Lower Berth,,1
SLEEPER CLASS (SL),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,28,Lower Berth,,4
SLEEPER CLASS (SL),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,9,Lower Berth,,2
SLEEPER CLASS (SL),10,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,30,Upper Berth,,4
SLEEPER CLASS (SL),11,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),11,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,11,Upper Berth,,2
SLEEPER CLASS (SL),11,ARA JN (ARA),RAJENDRANAGAR T (RJPB),S4,59,Upper Berth,,8
SLEEPER CLASS (SL),11,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,13,Middle Berth,,2
SLEEPER CLASS (SL),11,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,67,Upper Berth,,9
SLEEPER CLASS (SL),11,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,15,Side Lower Berth,,2
SLEEPER CLASS (SL),11,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,76,Lower Berth,,10
SLEEPER CLASS (SL),11,ARA JN (ARA),RAJENDRANAGAR T (RJPB),S4,54,Upper Berth,,7
SLEEPER CLASS (SL),11,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,58,Middle Berth,,8
SLEEPER CLASS (SL),11,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,72,Side Upper Berth,,9
SLEEPER CLASS (SL),11,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,71,Side Lower Berth,,9
SLEEPER CLASS (SL),12,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,70,Upper Berth,,9
SLEEPER CLASS (SL),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,2,Middle Berth,,1
SLEEPER CLASS (SL),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,23,Side Lower Berth,,3
SLEEPER CLASS (SL),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,57,Lower Berth,,8
SLEEPER CLASS (SL),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,65,Lower Berth,,9
SLEEPER CLASS (SL),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,45,Middle Berth,,6
SLEEPER CLASS (SL),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,64,Side Upper Berth,,8
SLEEPER CLASS (SL),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,43,Upper Berth,,6
SLEEPER CLASS (SL),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,62,Upper Berth,,8
SLEEPER CLASS (SL),12,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,10,Middle Berth,,2
SLEEPER CLASS (SL),13,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,80,Side Upper Berth,,10
SLEEPER CLASS (SL),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,39,Side Lower Berth,,5
SLEEPER CLASS (SL),13,ARA JN (ARA),RAJENDRANAGAR T (RJPB),S4,58,Middle Berth,,8
SLEEPER CLASS (SL),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,27,Upper Berth,,4
SLEEPER CLASS (SL),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,56,Side Upper Berth,,7
SLEEPER CLASS (SL),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,56,Side Upper Berth,,7
SLEEPER CLASS (SL),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,53,Middle Berth,,7
SLEEPER CLASS (SL),13,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,38,Upper Berth,,5
SLEEPER CLASS (SL),13,ARA JN (ARA),RAJENDRANAGAR T (RJPB),S4,52,Lower Berth,,7
SLEEPER CLASS (SL),13,ARA JN (ARA),RAJENDRANAGAR T (RJPB),S4,51,Upper Berth,,7
SLEEPER CLASS (SL),14,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),14,ARA JN (ARA),RAJENDRANAGAR T (RJPB),S4,50,Middle Berth,,7
SLEEPER CLASS (SL),14,ARA JN (ARA),RAJENDRANAGAR T (RJPB),S4,49,Lower Berth,,7
SLEEPER CLASS (SL),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,3,Upper Berth,,1
SLEEPER CLASS (SL),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S6,37,Middle Berth,,5
SLEEPER CLASS (SL),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S5,25,Lower Berth,,4
SLEEPER CLASS (SL),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,25,Lower Berth,,4
SLEEPER CLASS (SL),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,24,Side Upper Berth,,3
SLEEPER CLASS (SL),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,3,Upper Berth,,1
SLEEPER CLASS (SL),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,42,Middle Berth,,6
SLEEPER CLASS (SL),14,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,61,Middle Berth,,8
SLEEPER CLASS (SL),15,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
SLEEPER CLASS (SL),15,ARA JN (ARA),RAJENDRANAGAR T (RJPB),S4,60,Lower Berth,,8
SLEEPER CLASS (SL),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,19,Upper Berth,,3
SLEEPER CLASS (SL),15,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),S4,38,Upper Berth,,5
