category,page_number,from_station,to_station,coach,berth_no,berth_type,cabin,cabin_no
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,21,Middle Berth,,3
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,22,Upper Berth,,3
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,23,Side Lower Berth,,3
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,33,Lower Berth,,5
THIRD AC (3A),20,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,32,Side Upper Berth,,4
THIRD AC (3A),21,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,41,Lower Berth,,6
THIRD AC (3A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,50,Middle Berth,,7
THIRD AC (3A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,8,Side Upper Berth,,1
THIRD AC (3A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,29,Middle Berth,,4
THIRD AC (3A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,7,Side Lower Berth,,1
THIRD AC (3A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,56,Side Upper Berth,,7
THIRD AC (3A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,5,Middle Berth,,1
THIRD AC (3A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,53,Middle Berth,,7
THIRD AC (3A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,23,Side Lower Berth,,3
THIRD AC (3A),21,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,35,Upper Berth,,5
THIRD AC (3A),22,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,71,Side Lower Berth,,9
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,17,Lower Berth,,3
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,18,Middle Berth,,3
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,58,Middle Berth,,8
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,17,Lower Berth,,3
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,1,Lower Berth,,1
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,2,Middle Berth,,1
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,3,Upper Berth,,1
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,13,Middle Berth,,2
THIRD AC (3A),22,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,65,Lower Berth,,9
THIRD AC (3A),23,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),23,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,21,Middle Berth,,3
THIRD AC (3A),23,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,30,Upper Berth,,4
THIRD AC (3A),23,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,59,Upper Berth,,8
THIRD AC (3A),23,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,9,Lower Berth,,2
THIRD AC (3A),23,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,70,Upper Berth,,9
THIRD AC (3A),23,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,16,Side Upper Berth,,2
THIRD AC (3A),23,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,52,Lower Berth,,7
THIRD AC (3A),23,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,33,Lower Berth,,5
THIRD AC (3A),23,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,3,Upper Berth,,1
THIRD AC (3A),23,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,15,Side Lower Berth,,2
THIRD AC (3A),24,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),24,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,51,Upper Berth,,7
THIRD AC (3A),24,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,70,Upper Berth,,9
THIRD AC (3A),24,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,69,Middle Berth,,9
THIRD AC (3A),24,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,38,Upper Berth,,5
THIRD AC (3A),24,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,60,Lower Berth,,8
THIRD AC (3A),24,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,66,Middle Berth,,9
THIRD AC (3A),24,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,65,Lower Berth,,9
THIRD AC (3A),24,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,64,Side Upper Berth,,8
THIRD AC (3A),24,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,24,Side Upper Berth,,3
THIRD AC (3A),24,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,5,Middle Berth,,1
THIRD AC (3A),25,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,1,Lower Berth,,1
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B8,10,Middle Berth,,2
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,39,Side Lower Berth,,5
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,38,Upper Berth,,5
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,50,Middle Berth,,7
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,61,Middle Berth,,8
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,32,Side Upper Berth,,4
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,13,Middle Berth,,2
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,54,Upper Berth,,7
THIRD AC (3A),25,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,72,Side Upper Berth,,9
THIRD AC (3A),26,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,31,Side Lower Berth,,4
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,50,Middle Berth,,7
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,49,Lower Berth,,7
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,59,Upper Berth,,8
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,40,Side Upper Berth,,5
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,46,Upper Berth,,6
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,45,Middle Berth,,6
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,44,Lower Berth,,6
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,4,Lower Berth,,1
THIRD AC (3A),26,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,62,Upper Berth,,8
THIRD AC (3A),27,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,56,Side Upper Berth,,7
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,67,Upper Berth,,9
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,19,Upper Berth,,3
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,18,Middle Berth,,3
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,30,Upper Berth,,4
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,21,Middle Berth,,3
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,12,Lower Berth,,2
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,54,Upper Berth,,7
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,34,Middle Berth,,5
THIRD AC (3A),27,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,52,Lower Berth,,7
THIRD AC (3A),28,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),28,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,11,Upper Berth,,2
THIRD AC (3A),28,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,10,Middle Berth,,2
THIRD AC (3A),28,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,29,Middle Berth,,4
THIRD AC (3A),28,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,39,Side Lower Berth,,5
THIRD AC (3A),28,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,20,Lower Berth,,3
THIRD AC (3A),28,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,26,Middle Berth,,4
THIRD AC (3A),28,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,5,Middle Berth,,1
THIRD AC (3A),28,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,24,Side Upper Berth,,3
THIRD AC (3A),28,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,63,Side Lower Berth,,8
THIRD AC (3A),28,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,42,Middle Berth,,6
THIRD AC (3A),29,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,16,Side Upper Berth,,2
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,47,Side Lower Berth,,6
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,58,Middle Berth,,8
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,59,Upper Berth,,8
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,10,Middle Berth,,2
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,1,Lower Berth,,1
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,55,Side Lower Berth,,7
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,14,Upper Berth,,2
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,14,Upper Berth,,2
THIRD AC (3A),29,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,12,Lower Berth,,2
THIRD AC (3A),30,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,66,Middle Berth,,9
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,67,Upper Berth,,9
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,9,Lower Berth,,2
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,19,Upper Berth,,3
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,67,Upper Berth,,9
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,6,Upper Berth,,1
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,72,Side Upper Berth,,9
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,4,Lower Berth,,1
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,43,Upper Berth,,6
THIRD AC (3A),30,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,22,Upper Berth,,3
THIRD AC (3A),31,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),31,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,71,Side Lower Berth,,9
THIRD AC (3A),31,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B7,27,Upper Berth,,4
THIRD AC (3A),31,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,38,Upper Berth,,5
THIRD AC (3A),31,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,39,Side Lower Berth,,5
THIRD AC (3A),31,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,57,Lower Berth,,8
THIRD AC (3A),31,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,66,Middle Berth,,9
THIRD AC (3A),31,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,35,Upper Berth,,5
THIRD AC (3A),31,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,63,Side Lower Berth,,8
THIRD AC (3A),31,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,53,Middle Berth,,7
THIRD AC (3A),31,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,65,Lower Berth,,9
THIRD AC (3A),32,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,46,Upper Berth,,6
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,47,Side Lower Berth,,6
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,68,Lower Berth,,9
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,68,Lower Berth,,9
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,27,Upper Berth,,4
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,71,Side Lower Berth,,9
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,52,Lower Berth,,7
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,53,Middle Berth,,7
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,23,Side Lower Berth,,3
THIRD AC (3A),32,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,2,Middle Berth,,1
THIRD AC (3A),33,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),33,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,51,Upper Berth,,7
THIRD AC (3A),33,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,40,Side Upper Berth,,5
THIRD AC (3A),33,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,18,Middle Berth,,3
THIRD AC (3A),33,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,19,Upper Berth,,3
THIRD AC (3A),33,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,37,Middle Berth,,5
THIRD AC (3A),33,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,46,Upper Berth,,6
THIRD AC (3A),33,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,15,Side Lower Berth,,2
THIRD AC (3A),33,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,43,Upper Berth,,6
THIRD AC (3A),33,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,13,Middle Berth,,2
THIRD AC (3A),33,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,45,Middle Berth,,6
THIRD AC (3A),34,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),34,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,26,Middle Berth,,4
THIRD AC (3A),34,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,60,Lower Berth,,8
THIRD AC (3A),34,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,48,Side Upper Berth,,6
THIRD AC (3A),34,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,28,Lower Berth,,4
THIRD AC (3A),34,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,7,Side Lower Berth,,1
THIRD AC (3A),34,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,51,Upper Berth,,7
THIRD AC (3A),34,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,32,Side Upper Berth,,4
THIRD AC (3A),34,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,13,Middle Berth,,2
THIRD AC (3A),34,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,3,Upper Berth,,1
THIRD AC (3A),34,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,55,Side Lower Berth,,7
THIRD AC (3A),35,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),35,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,31,Side Lower Berth,,4
THIRD AC (3A),35,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,20,Lower Berth,,3
THIRD AC (3A),35,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,69,Middle Berth,,9
THIRD AC (3A),35,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,68,Lower Berth,,9
THIRD AC (3A),35,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,17,Lower Berth,,3
THIRD AC (3A),35,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,26,Middle Berth,,4
THIRD AC (3A),35,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,62,Upper Berth,,8
THIRD AC (3A),35,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,23,Side Lower Berth,,3
THIRD AC (3A),35,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,64,Side Upper Berth,,8
THIRD AC (3A),35,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,62,Upper Berth,,8
THIRD AC (3A),36,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),36,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,6,Upper Berth,,1
THIRD AC (3A),36,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,40,Side Upper Berth,,5
THIRD AC (3A),36,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,8,Side Upper Berth,,1
THIRD AC (3A),36,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B6,8,Side Upper Berth,,1
THIRD AC (3A),36,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,70,Upper Berth,,9
THIRD AC (3A),36,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,31,Side Lower Berth,,4
THIRD AC (3A),36,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,12,Lower Berth,,2
THIRD AC (3A),36,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,54,Upper Berth,,7
THIRD AC (3A),36,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,54,Upper Berth,,7
THIRD AC (3A),36,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,15,Side Lower Berth,,2
THIRD AC (3A),37,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),37,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,11,Upper Berth,,2
THIRD AC (3A),37,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,57,Lower Berth,,8
THIRD AC (3A),37,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,49,Lower Berth,,7
THIRD AC (3A),37,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,48,Side Upper Berth,,6
THIRD AC (3A),37,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,60,Lower Berth,,8
THIRD AC (3A),37,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,25,Lower Berth,,4
THIRD AC (3A),37,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,42,Middle Berth,,6
THIRD AC (3A),37,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,3,Upper Berth,,1
THIRD AC (3A),37,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,24,Side Upper Berth,,3
THIRD AC (3A),37,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,42,Middle Berth,,6
THIRD AC (3A),38,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),38,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,61,Middle Berth,,8
THIRD AC (3A),38,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,20,Lower Berth,,3
THIRD AC (3A),38,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,59,Upper Berth,,8
THIRD AC (3A),38,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,69,Middle Berth,,9
THIRD AC (3A),38,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,50,Middle Berth,,7
THIRD AC (3A),38,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,11,Upper Berth,,2
THIRD AC (3A),38,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,55,Side Lower Berth,,7
THIRD AC (3A),38,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,34,Middle Berth,,5
THIRD AC (3A),38,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,14,Upper Berth,,2
THIRD AC (3A),38,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,72,Side Upper Berth,,9
THIRD AC (3A),39,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),39,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,66,Middle Berth,,9
THIRD AC (3A),39,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,37,Middle Berth,,5
THIRD AC (3A),39,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,29,Middle Berth,,4
THIRD AC (3A),39,DD UPADHYAYA JN (DDU),RAJENDRANAGAR T (RJPB),B4,28,Lower Berth,,4
THIRD AC (3A),39,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,40,Side Upper Berth,,5
THIRD AC (3A),39,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,6,Upper Berth,,1
THIRD AC (3A),39,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,22,Upper Berth,,3
THIRD AC (3A),39,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,44,Lower Berth,,6
THIRD AC (3A),39,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,4,Lower Berth,,1
THIRD AC (3A),39,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,22,Upper Berth,,3
THIRD AC (3A),40,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),40,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,41,Lower Berth,,6
THIRD AC (3A),40,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,19,Upper Berth,,3
THIRD AC (3A),40,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,39,Side Lower Berth,,5
THIRD AC (3A),40,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,49,Lower Berth,,7
THIRD AC (3A),40,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,10,Middle Berth,,2
THIRD AC (3A),40,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,36,Lower Berth,,5
THIRD AC (3A),40,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,35,Upper Berth,,5
THIRD AC (3A),40,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,14,Upper Berth,,2
THIRD AC (3A),40,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,33,Lower Berth,,5
THIRD AC (3A),40,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,52,Lower Berth,,7
THIRD AC (3A),41,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),41,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,46,Upper Berth,,6
THIRD AC (3A),41,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,70,Upper Berth,,9
THIRD AC (3A),41,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,9,Lower Berth,,2
THIRD AC (3A),41,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,27,Upper Berth,,4
THIRD AC (3A),41,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,67,Upper Berth,,9
THIRD AC (3A),41,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,71,Side Lower Berth,,9
THIRD AC (3A),41,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,65,Lower Berth,,9
THIRD AC (3A),41,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,24,Side Upper Berth,,3
THIRD AC (3A),41,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,63,Side Lower Berth,,8
THIRD AC (3A),41,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,21,Middle Berth,,3
THIRD AC (3A),42,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list,filter_list
THIRD AC (3A),42,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,56,Side Upper Berth,,7
THIRD AC (3A),42,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,57,Lower Berth,,8
THIRD AC (3A),42,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,18,Middle Berth,,3
THIRD AC (3A),42,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B5,29,Middle Berth,,4
THIRD AC (3A),42,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,57,Lower Berth,,8
THIRD AC (3A),42,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,16,Side Upper Berth,,2
THIRD AC (3A),42,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,15,Side Lower Berth,,2
THIRD AC (3A),42,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B3,63,Side Lower Berth,,8
THIRD AC (3A),42,PATNA JN (PNBE),RAJENDRANAGAR T (RJPB),B4,13,Middle Berth,,2
